1002900330017; CANCIDAS; CANCIDAS; NOT FOUND; 50 MG PO LIOF SOL INJ CT FA VD INC; NO_ACR
1121302600056; CLORIDRATO DE AMIODARONA; CLORIDRATO AMIODARONA; CLORIDRATO AMIODARONA; 100 MG COM CT BL AL PLAS INC X 30; NO_ACR
1121302600031; CLORIDRATO DE AMIODARONA; CLORIDRATO AMIODARONA; CLORIDRATO AMIODARONA; 200 MG COM CT BL AL PLAS INC X 20; NO_ACR
1103901810033; CLORIDRATO DE AMITRIPTILINA; CLORIDRATO AMITRIPTILINA; CLORIDRATO AMITRIPTILINA; 25 MG COM REV CT BL AL PLAS OPC X 20 ; NO_ACR
1103901810041; CLORIDRATO DE AMITRIPTILINA; CLORIDRATO AMITRIPTILINA; CLORIDRATO AMITRIPTILINA; 25 MG COM REV CT BL AL PLAS OPC X 30 ; NO_ACR
1103901810017; CLORIDRATO DE AMITRIPTILINA; CLORIDRATO AMITRIPTILINA; CLORIDRATO AMITRIPTILINA; 75 MG COM REV CT BL AL PLAS OPC X 20; NO_ACR
1103901810025; CLORIDRATO DE AMITRIPTILINA; CLORIDRATO AMITRIPTILINA; CLORIDRATO AMITRIPTILINA; 75 MG COM REV CT BL AL PLAS OPC X 30; NO_ACR
1123500080012; CLARUS; CLARUS; NOT FOUND; 8 MG/ML XPE.EXPEC. FR VD AMB X 120ML; NO_ACR
1466800360013; CLORIDRATO DE BUSPIRONA; CLORIDRATO BUSPIRONA; CLORIDRATO BUSPIRONA; COMP. 10MG FR PLASTICO X 20; NO_ACR
1556200140011; CLORIDRATO DE CEFEPIMA; CLORIDRATO CEFEPIMA; CLORIDRATO CEFEPIMA; 1G PO INJ CT FA VD INC X 20 ML; NO_ACR
1556200140054; CLORIDRATO DE CEFEPIMA; CLORIDRATO CEFEPIMA; CLORIDRATO CEFEPIMA; 1G PO INJ IV CT FA VD INC X 20 ML + BOLS FLEXIVEL (SIST FECH) X 100 ML; NO_ACR
1556200140046; CLORIDRATO DE CEFEPIMA; CLORIDRATO CEFEPIMA; CLORIDRATO CEFEPIMA; 1G PO INJ CT FA VD INC X 20 ML + DIL AMP PLAS X 10 ML; NO_ACR
1556200140021; CLORIDRATO DE CEFEPIMA; CLORIDRATO CEFEPIMA; CLORIDRATO CEFEPIMA; 1G PO INJ CX 10 FA VD INC X 20 ML; NO_ACR
1556200140062; CLORIDRATO DE CEFEPIMA; CLORIDRATO CEFEPIMA; CLORIDRATO CEFEPIMA; 1G PO INJ IV CX 10 FA VD INC X 20 ML + 10 BOLS FLEXIVEL (SIST FECH) X 100 ML; NO_ACR
1556200140038; CLORIDRATO DE CEFEPIMA; CLORIDRATO CEFEPIMA; CLORIDRATO CEFEPIMA; 1G PO INJ CX 25 FA VD INC X 20 ML; NO_ACR
1556200140070; CLORIDRATO DE CEFEPIMA; CLORIDRATO CEFEPIMA; CLORIDRATO CEFEPIMA; 2 G PO INJ IV CT FA VD INC X 50 ML; NO_ACR
1556200140119; CLORIDRATO DE CEFEPIMA; CLORIDRATO CEFEPIMA; CLORIDRATO CEFEPIMA; 2G PO INJ IV CT FA VD INC X 50 ML + BOLS FLEXIVEL (SIST FECH) X 100 ML; NO_ACR
1556200140100; CLORIDRATO DE CEFEPIMA; CLORIDRATO CEFEPIMA; CLORIDRATO CEFEPIMA; 2G PO INJ IV CT FA VD INC X 50 ML + DIL AMP PLAS X 10 ML; NO_ACR
1556200140089; CLORIDRATO DE CEFEPIMA; CLORIDRATO CEFEPIMA; CLORIDRATO CEFEPIMA; 2G PO INJ IV CX 10 FA VD INC X 50 ML; NO_ACR
1556200140127; CLORIDRATO DE CEFEPIMA; CLORIDRATO CEFEPIMA; CLORIDRATO CEFEPIMA; 2G PO INJ IV CX 10 FA VD INC X 50 ML + 10 BOLS FLEXIVEL (SIST FECH) X 100 ML; NO_ACR
1556200140097; CLORIDRATO DE CEFEPIMA; CLORIDRATO CEFEPIMA; CLORIDRATO CEFEPIMA; 2G PO INJ IV CX 25 FA VD INC X 50 ML; NO_ACR
1121304010027; CLORIDRATO DE CICLOBENZAPRINA; CLORIDRATO CICLOBENZAPRINA; CLORIDRATO CICLOBENZAPRINA; 5 MG COM REV CT BL AL PLAS INC X 15; NO_ACR
1121304010108; CLORIDRATO DE CICLOBENZAPRINA; CLORIDRATO CICLOBENZAPRINA; CLORIDRATO CICLOBENZAPRINA; 10 MG COM REV CT BL AL PLAS INC X 30 ; NO_ACR
1121304010043; CLORIDRATO DE CICLOBENZAPRINA; CLORIDRATO CICLOBENZAPRINA; CLORIDRATO CICLOBENZAPRINA; 5 MG COM REV CT BL AL PLAS INC X 30; NO_ACR
1121304010086; CLORIDRATO DE CICLOBENZAPRINA; CLORIDRATO CICLOBENZAPRINA; CLORIDRATO CICLOBENZAPRINA; 10 MG COM REV CT BL AL PLAS INC X 15; NO_ACR
1890000140017; CIFLOXTRON; CIFLOXTRON; NOT FOUND; 2 MG/ML SOL INJ CT FR PLAS TRANSP SIST FEC X 100 ML; NO_ACR
1186100330095; CINOFLAX; CINOFLAX; NOT FOUND; 250 MG CX COM 14 COMP REV; NO_ACR
1186100330087; CINOFLAX; CINOFLAX; NOT FOUND; 250 MG CX COM 6 COMP REV; NO_ACR
1186100330125; CINOFLAX; CINOFLAX; NOT FOUND; 500 MG CX COM 14 COMP REV; NO_ACR
1186100330117; CINOFLAX; CINOFLAX; NOT FOUND; 500 MG CX COM 6 COMP REV; NO_ACR
1013100730032; CIFLOCINA; CIFLOCINA; NOT FOUND; 500 MG COMP REV CX C/ 200; NO_ACR
1013100730024; CIFLOCINA; CIFLOCINA; NOT FOUND; 500 MG COMP REV CX COM 10; NO_ACR
1474200150051; CLORIDRATO DE CIPROFLOXACINO; CLORIDRATO CIPROFLOXACINO; NOT FOUND; 250 MG COM REV CT BL AL PLAS INC X 6; NO_ACR
1474200150061; CLORIDRATO DE CIPROFLOXACINO; CLORIDRATO CIPROFLOXACINO; NOT FOUND; 250 MG COM REV CT BL AL PLAS INC X 14; NO_ACR
1474200150086; CLORIDRATO DE CIPROFLOXACINO; CLORIDRATO CIPROFLOXACINO; NOT FOUND; 500 MG COM REV CT BL AL PLAS INC X 14; NO_ACR
1474200150078; CLORIDRATO DE CIPROFLOXACINO; CLORIDRATO CIPROFLOXACINO; NOT FOUND; 500 MG COM REV CT BL AL PLAS INC X 6; NO_ACR
1155700260020; CIPROFLOX; CIPROFLOX; NOT FOUND; 250 MG COM REV CT BL AL PLAS INC X 14; NO_ACR
1155700260012; CIPROFLOX; CIPROFLOX; NOT FOUND; 250 MG COM REV CT BL AL PLAS INC X 6; NO_ACR
1155700260047; CIPROFLOX; CIPROFLOX; NOT FOUND; 500 MG COM REV CT BL AL PLAS INC X 14; NO_ACR
1155700260039; CIPROFLOX; CIPROFLOX; NOT FOUND; 500 MG COM REV CT BL AL PLAS INC X 6; NO_ACR
1521300240015; CINOGEN; CINOGEN; NOT FOUND; CX C/01BL C/06 COMP 250MG; NO_ACR
1521300240023; CINOGEN; CINOGEN; NOT FOUND; CX C/02BL C/07 COMP 250MG; NO_ACR
1521300240066; CINOGEN; CINOGEN; NOT FOUND; CX C/01BL C/06 COMP 500MG; NO_ACR
1521300240058; CINOGEN; CINOGEN; NOT FOUND; CX C/02BL C/07 COMP 500MG; NO_ACR
1121303620026; CLORIDRATO DE CIPROFLOXACINO; CLORIDRATO CIPROFLOXACINO; NOT FOUND; 500 MG COM REV CT BL AL PLAS INC X 14; NO_ACR
1121303620018; CLORIDRATO DE CIPROFLOXACINO; CLORIDRATO CIPROFLOXACINO; NOT FOUND; 500 MG COM REV CT BL AL PLAS INC X 6 ; NO_ACR
1211003010027; CIPROZER; CIPROZER; NOT FOUND; 500 MG COM REV CT BL AL PVC TRANS X 7; NO_ACR
1211003010035; CIPROZER; CIPROZER; NOT FOUND; 500 MG COM REV CT BL AL PVC TRANS X 10; NO_ACR
1211003010043; CIPROZER; CIPROZER; NOT FOUND; 500 MG COM REV CT BL AL PVC TRANS X 14; NO_ACR
1211003010061; CIPROZER; CIPROZER; NOT FOUND; 500 MG COM REV CT BL AL PVDC TRANS X 7; NO_ACR
1211003010078; CIPROZER; CIPROZER; NOT FOUND; 500 MG COM REV CT BL AL PVDC TRANS X 10; NO_ACR
1211003010086; CIPROZER; CIPROZER; NOT FOUND; 500 MG COM REV CT BL AL PVDC TRANS X 14; NO_ACR
1103901870011; CLORIDRATO DE CLOMIPRAMINA; CLORIDRATO CLOMIPRAMINA; CLORIDRATO CLOMIPRAMINA; 10 MG COM REV CT BL AL PLAS LEIT X 20; NO_ACR
1103901870028; CLORIDRATO DE CLOMIPRAMINA; CLORIDRATO CLOMIPRAMINA; CLORIDRATO CLOMIPRAMINA; 25 MG COM REV CT BL AL PLAS LEIT X 20; NO_ACR
1103901870036; CLORIDRATO DE CLOMIPRAMINA; CLORIDRATO CLOMIPRAMINA; CLORIDRATO CLOMIPRAMINA; 25 MG COM REV CT BL AL PLAS LEIT X 500 (EMB HOSP); NO_ACR
1040700010021; CLORPROMAZINA (CLORIDRATO); CLORPROMAZINA CLORIDRATO; NOT FOUND; 5 MG/ ML /AMP - CX C/ 50 AMP C/5ML; NO_ACR
1055001620056; CLOPSINA; CLOPSINA; NOT FOUND; SOL 50 FR X 20 ML; NO_ACR
1055001620064; CLOPSINA; CLOPSINA; NOT FOUND; 40 MG/ML SOL OR CT FR PLAS OPC GOT X 20 ML; NO_ACR
1040700010013; CLORPROMAZINA (CLORIDRATO); CLORPROMAZINA CLORIDRATO; NOT FOUND; 100 MG/COMP/ENV - 10 COMP/CX - 20 ENV; NO_ACR
1055001620031; CLOPSINA; CLOPSINA; NOT FOUND; 100 MG COM REV CT BL AL PLAS INC X 20 ; NO_ACR
1055001620048; CLOPSINA; CLOPSINA; NOT FOUND; 100 MG COM REV CT BL AL PLAS INC X 200 (EMB HOSP); NO_ACR
1055001620013; CLOPSINA; CLOPSINA; NOT FOUND; 25 MG COM REV CT BL AL PLAS INC X 20 ; NO_ACR
1055001620021; CLOPSINA; CLOPSINA; NOT FOUND; 25 MG COM REV CT BL AL PLAS INCX 200 (EMB HOSP); NO_ACR
1030800080073; CLORPROX; CLORPROX; NOT FOUND; 100 MG DRG CX 10 BL AL PLAS INC X 20; NO_ACR
1030800080111; CLORPROX; CLORPROX; NOT FOUND; 25 MG CX 10 BL X 20 DRG; NO_ACR
1466800460026; CLORIDRATO DE DILTIAZEM; CLORIDRATO DILTIAZEM; CLORIDRATO DILTIAZEM; CAPS 120MG FR PLASTICO X 20; NO_ACR
1466800460018; CLORIDRATO DE DILTIAZEM; CLORIDRATO DILTIAZEM; CLORIDRATO DILTIAZEM; CAPS 90MG FR PLASTICO X 20; NO_ACR
1121302260018; CLORIDRATO DE DILTIAZEM; CLORIDRATO DILTIAZEM; CLORIDRATO DILTIAZEM; 30 MG COM REV CT BL AL PLAS INC X 30; NO_ACR
1121302260034; CLORIDRATO DE DILTIAZEM; CLORIDRATO DILTIAZEM; CLORIDRATO DILTIAZEM; 60 MG COM REV CT BL AL PLAS INC X 30; NO_ACR
1376400120016; CELOTREX; CELOTREX; NOT FOUND; 12.5MG/ML CX 10 FA VD X 20 ML; NO_ACR
1211002970019; CLORIDRATO DE DOBUTAMINA; CLORIDRATO DOBUTAMINA; CLORIDRATO DOBUTAMINA; 250MG  SOL INJ IV CT AMP VD INC X 20 ML ; NO_ACR
1211002970027; CLORIDRATO DE DOBUTAMINA; CLORIDRATO DOBUTAMINA; CLORIDRATO DOBUTAMINA; 250MG  SOL INJ IV CX 25 AMP VD INC X 20 ML(EMB HOSP); NO_ACR
1211002970035; CLORIDRATO DE DOBUTAMINA; CLORIDRATO DOBUTAMINA; CLORIDRATO DOBUTAMINA; 250MG  SOL INJ IV CX 50 AMP VD INC X 20 ML(EMB HOSP); NO_ACR
1103901610085; CLORIDRATO DE DONEPEZILA; CLORIDRATO DONEPEZILA; CLORIDRATO DONEPEZILA; 5 MG COM REV CT BL AL PLAS TRANS X 30 (EMB HOSP) ; NO_ACR
1103901610093; CLORIDRATO DE DONEPEZILA; CLORIDRATO DONEPEZILA; CLORIDRATO DONEPEZILA; 5 MG COM REV CX BL AL PLAS TRANS X 200 (EMB HOSP) ; NO_ACR
1103901610107; CLORIDRATO DE DONEPEZILA; CLORIDRATO DONEPEZILA; CLORIDRATO DONEPEZILA; 5 MG COM REV CX BL AL PLAS TRANS X 250 (EMB HOSP) ; NO_ACR
1103901610115; CLORIDRATO DE DONEPEZILA; CLORIDRATO DONEPEZILA; CLORIDRATO DONEPEZILA; 5 MG COM REV CX BL AL PLAS TRANS X 500 (EMB HOSP); NO_ACR
1103901610174; CLORIDRATO DE DONEPEZILA; CLORIDRATO DONEPEZILA; CLORIDRATO DONEPEZILA; 10 MG COM REV CT BL AL PLAS TRANS X 30 (EMB HOSP) ; NO_ACR
1103901610182; CLORIDRATO DE DONEPEZILA; CLORIDRATO DONEPEZILA; CLORIDRATO DONEPEZILA; 10 MG COM REV CX BL AL PLAS TRANS X 200 (EMB HOSP); NO_ACR
1103901610190; CLORIDRATO DE DONEPEZILA; CLORIDRATO DONEPEZILA; CLORIDRATO DONEPEZILA; 10 MG COM REV CX BL AL PLAS TRANS X 250 (EMB HOSP) ; NO_ACR
1103901610204; CLORIDRATO DE DONEPEZILA; CLORIDRATO DONEPEZILA; CLORIDRATO DONEPEZILA; 10 MG COM REV CX BL AL PLAS TRANS X 500 (EMB HOSP) ; NO_ACR
1121304470011; CLORIDRATO DE DONEPEZILA; CLORIDRATO DONEPEZILA; CLORIDRATO DONEPEZILA; 5 MG COM REV CT BL AL PLAS TRANS X 15; NO_ACR
1121304470052; CLORIDRATO DE DONEPEZILA; CLORIDRATO DONEPEZILA; CLORIDRATO DONEPEZILA; 10 MG COM REV CT BL AL PLAS TRANS X 15; NO_ACR
1468200350021; CLORIDRATO DE DONEPEZILA; CLORIDRATO DONEPEZILA; CLORIDRATO DONEPEZILA; 5 MG COM REV CT BL AL PLAS TRANS X 30; NO_ACR
1468200350048; CLORIDRATO DE DONEPEZILA; CLORIDRATO DONEPEZILA; CLORIDRATO DONEPEZILA; 10 MG COM REV CT BL AL PLAS TRANS X 30; NO_ACR
1121303260011; CLORIDRATO DE DORZOLAMIDA; CLORIDRATO DORZOLAMIDA; CLORIDRATO DORZOLAMIDA; 20 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML; NO_ACR
1121303140016; CLORIDRATO DE DORZOLAMIDA + MALEATO DE TIMOLOL; CLORIDRATO DORZOLAMIDA MALEATO TIMOLOL; NOT FOUND; 2 PCC + 0.5 PCC SOL OFT CT FR PLAS OPC GOT X 5 ML; NO_ACR
1002900230047; COSOPT; COSOPT; NOT FOUND; 20 MG/ML + 5 MG/ML SOL OFT CT FR PLAS OPC GOT( OCUMETRO)  X 5 ML; NO_ACR
1002900230055; COSOPT; COSOPT; NOT FOUND; 20 MG/ML + 5 MG/ML SOL OFT CT FR PLAS OPC GOT( OCUMETRO) X 10 ML; NO_ACR
1466800170011; CLORIDRATO DE DOXICICLINA; CLORIDRATO DOXICICLINA; CLORIDRATO DOXICICLINA; COMP. 100MG CX 1 BL X 15; NO_ACR
1123633990011; CAELYX; CAELYX; NOT FOUND; 2 MG/ML SUS INJ CT FA INC X 10 ML; NO_ACR
1126001640041; CYMBALTA; CYMBALTA; NOT FOUND; 60 MG CAP GEL DURA C/ MGRAN RETARD CT BL AL PLAS INC X 7; NO_ACR
1126001640051; CYMBALTA; CYMBALTA; NOT FOUND; 60 MG CAP GEL DURA C/ MGRAN RETARD CT BL AL PLAS INC X 14; NO_ACR
1126001640068; CYMBALTA; CYMBALTA; NOT FOUND; 60 MG CAP GEL DURA C/ MGRAN RETARD CT 2 BL AL PLAS INC X14; NO_ACR
1126001640025; CYMBALTA; CYMBALTA; NOT FOUND; 30 MG CAP GEL DURA C/ MGRAN RETARD CT BL AL PLAS INC X 14; NO_ACR
1126001640033; CYMBALTA; CYMBALTA; NOT FOUND; 30 MG CAP GEL DURA C/ MGRAN RETARD CT 2 BL AL PLAS INC X 14; NO_ACR
1126001640017; CYMBALTA; CYMBALTA; NOT FOUND; 30 MG CAP GEL DURA C/ MGRAN RETARD CT BL AL PLAS INC X 7; NO_ACR
1126001640084; CYMBALTA; CYMBALTA; NOT FOUND;  60 MG CAP GEL DURA C/ MGRAN RETARD CT BL AL AL X 14; NO_ACR
1126001640092; CYMBALTA; CYMBALTA; NOT FOUND; 60 MG CAP GEL DURA C/ MGRAN RETARD CT BL AL AL X 28; NO_ACR
1126001640076; CYMBALTA; CYMBALTA; NOT FOUND; 60 MG CAP GEL DURA C/ MGRAN RETARD CT BL AL AL X 7; NO_ACR
1126001640130; CYMBALTA; CYMBALTA; NOT FOUND; 60 MG CAP GEL DURA C/ MGRAN RETARD CT BL AL AL X 30; NO_ACR
1126001640106; CYMBALTA; CYMBALTA; NOT FOUND; 30 MG CAP GEL DURA C/ MGRAN RETARD CT BL AL PLAS INC X 30 ; NO_ACR
1126001640114; CYMBALTA; CYMBALTA; NOT FOUND; 30 MG CAP GEL DURA C/ MGRAN RETARD CT  BL AL AL X 30 ; NO_ACR
1126001640165; CYMBALTA; CYMBALTA; NOT FOUND; 30 MG CAP GEL DURA C/ MGRAN RETARD CT BL AL AL X 28; NO_ACR
1018300050049; CLORID. DE EPINEFRINA; CLORID EPINEFRINA; CLORIDRATO EPINEFRINA; CX. C/100 AMPOLAS X 10 ML; NO_ACR
1564900060011; CLORIDRATO DE FEXOFENADINA; CLORIDRATO FEXOFENADINA; CLORIDRATO FEXOFENADINA; 120 MG COM REV CT BL AL AL X 10; NO_ACR
1564900060021; CLORIDRATO DE FEXOFENADINA; CLORIDRATO FEXOFENADINA; CLORIDRATO FEXOFENADINA; 180 MG COM REV CT BL AL AL X 10; NO_ACR
1211002850021; CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1); CLORIDRATO FLUOXETINA PORT 344 98 LISTA C1; NOT FOUND; 20 MG/ML SOL OR CX 25 FR GOT PLAS OPC X 10 ML (EMB HOSP); NO_ACR
1211002850013; CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1); CLORIDRATO FLUOXETINA PORT 344 98 LISTA C1; NOT FOUND; 20 MG/ML SOL OR CT FR GOT PLAS OPC X 10 ML; NO_ACR
1211002850048; CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1); CLORIDRATO FLUOXETINA PORT 344 98 LISTA C1; NOT FOUND; 20 MG/ML SOL OR CT FR GOT PLAS OPC X 20 ML; NO_ACR
1211002850056; CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1); CLORIDRATO FLUOXETINA PORT 344 98 LISTA C1; NOT FOUND; 20 MG/ML SOL OR CX 25 FR GOT PLAS OPC X 20 ML (EMB HOSP); NO_ACR
1211002850031; CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1); CLORIDRATO FLUOXETINA PORT 344 98 LISTA C1; NOT FOUND; 20 MG/ML SOL OR CX 50 FR GOT PLAS OPC X 10 ML (EMB HOSP); NO_ACR
1211002850129; CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1); CLORIDRATO FLUOXETINA PORT 344 98 LISTA C1; NOT FOUND; 20 MG/ML SOL OR CX 50 FR GOT PLAS TRANSL X 20 ML (EMB HOSP); NO_ACR
1211002850064; CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1); CLORIDRATO FLUOXETINA PORT 344 98 LISTA C1; NOT FOUND; 20 MG/ML SOL OR CX 50 FR GOT PLAS OPC X 20 ML (EMB HOSP); NO_ACR
1211002850072; CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1); CLORIDRATO FLUOXETINA PORT 344 98 LISTA C1; NOT FOUND; 20 MG/ML SOL OR CT FR GOT PLAS TRANSL X 10 ML; NO_ACR
1211002850102; CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1); CLORIDRATO FLUOXETINA PORT 344 98 LISTA C1; NOT FOUND; 20 MG/ML SOL OR CT FR GOT PLAS TRANSL X 20 ML; NO_ACR
1211002850080; CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1); CLORIDRATO FLUOXETINA PORT 344 98 LISTA C1; NOT FOUND; 20 MG/ML SOL OR CX 25 FR GOT PLAS TRANSL X 10 ML (EMB HOSP); NO_ACR
1211002850110; CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1); CLORIDRATO FLUOXETINA PORT 344 98 LISTA C1; NOT FOUND; 20 MG/ML SOL OR CX 25 FR GOT PLAS TRANSL X 20 ML (EMB HOSP); NO_ACR
1211002850099; CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1); CLORIDRATO FLUOXETINA PORT 344 98 LISTA C1; NOT FOUND; 20 MG/ML SOL OR CX 50 FR GOT PLAS TRANSL X 10 ML (EMB HOSP); NO_ACR
1103901600012; CLORIDRATO DE FLUOXETINA; CLORIDRATO FLUOXETINA; CLORIDRATO FLUOXETINA; 20 MG CAP GEL DURA CX 50 BL AL PLAS INC X 10 (EMB HOSP); NO_ACR
1103901860014; CLORIDRATO DE FLUOXETINA; CLORIDRATO FLUOXETINA; CLORIDRATO FLUOXETINA; 20MG COM REV CT BL AL PLAS INC X 7 ; NO_ACR
1103901860022; CLORIDRATO DE FLUOXETINA; CLORIDRATO FLUOXETINA; CLORIDRATO FLUOXETINA; 20MG COM REV CT BL AL PLAS INC X 10; NO_ACR
1103901860030; CLORIDRATO DE FLUOXETINA; CLORIDRATO FLUOXETINA; CLORIDRATO FLUOXETINA; 20MG COM REV CT BL AL PLAS INC X 14; NO_ACR
1103901860049; CLORIDRATO DE FLUOXETINA; CLORIDRATO FLUOXETINA; CLORIDRATO FLUOXETINA; 20MG COM REV CT BL AL PLAS INC X 20; NO_ACR
1103901860057; CLORIDRATO DE FLUOXETINA; CLORIDRATO FLUOXETINA; CLORIDRATO FLUOXETINA; 20MG COM REV CT BL AL PLAS INC X 21; NO_ACR
1103901860065; CLORIDRATO DE FLUOXETINA; CLORIDRATO FLUOXETINA; CLORIDRATO FLUOXETINA; 20MG COM REV CT BL AL PLAS INC X 28; NO_ACR
1103901860073; CLORIDRATO DE FLUOXETINA; CLORIDRATO FLUOXETINA; CLORIDRATO FLUOXETINA; 20MG COM REV CT BL AL PLAS INC X 30; NO_ACR
1103901860081; CLORIDRATO DE FLUOXETINA; CLORIDRATO FLUOXETINA; CLORIDRATO FLUOXETINA; 20MG COM REV CT BL AL PLAS INC X 60; NO_ACR
1103901860091; CLORIDRATO DE FLUOXETINA; CLORIDRATO FLUOXETINA; CLORIDRATO FLUOXETINA; 20MG COM REV CT BL AL PLAS OPC X 7 ; NO_ACR
1103901860103; CLORIDRATO DE FLUOXETINA; CLORIDRATO FLUOXETINA; CLORIDRATO FLUOXETINA; 20MG COM REV CT BL AL PLAS OPC X 10; NO_ACR
1103901860111; CLORIDRATO DE FLUOXETINA; CLORIDRATO FLUOXETINA; CLORIDRATO FLUOXETINA; 20MG COM REV CT BL AL PLAS OPC X 14; NO_ACR
1103901860121; CLORIDRATO DE FLUOXETINA; CLORIDRATO FLUOXETINA; CLORIDRATO FLUOXETINA; 20MG COM REV CT BL AL PLAS OPC X 20; NO_ACR
1103901860138; CLORIDRATO DE FLUOXETINA; CLORIDRATO FLUOXETINA; CLORIDRATO FLUOXETINA; 20MG COM REV CT BL AL PLAS OPC X 21; NO_ACR
1103901860146; CLORIDRATO DE FLUOXETINA; CLORIDRATO FLUOXETINA; CLORIDRATO FLUOXETINA; 20MG COM REV CT BL AL PLAS OPC X 28; NO_ACR
1103901860154; CLORIDRATO DE FLUOXETINA; CLORIDRATO FLUOXETINA; CLORIDRATO FLUOXETINA; 20MG COM REV CT BL AL PLAS OPC X 30; NO_ACR
1103901860162; CLORIDRATO DE FLUOXETINA; CLORIDRATO FLUOXETINA; CLORIDRATO FLUOXETINA; 20MG COM REV CT BL AL PLAS OPC X 60; NO_ACR
1121302280019; CLORIDRATO DE FLUOXETINA; CLORIDRATO FLUOXETINA; CLORIDRATO FLUOXETINA; 20 MG CAP GEL DURA CT BL AL PLAS INC X 30; NO_ACR
1489600010018; CLORIDRATO DE FLUOXETINA; CLORIDRATO FLUOXETINA; CLORIDRATO FLUOXETINA; 20 MG CAP GEL DURA CT BL AL PLAS TRANS X 7; NO_ACR
1489600010026; CLORIDRATO DE FLUOXETINA; CLORIDRATO FLUOXETINA; CLORIDRATO FLUOXETINA; 20 MG CAP GEL DURA CT BL AL PLAS TRANS X 14; NO_ACR
1489600010034; CLORIDRATO DE FLUOXETINA; CLORIDRATO FLUOXETINA; CLORIDRATO FLUOXETINA; 20 MG CAP GEL DURA CT BL AL PLAS TRANS X 28; NO_ACR
1489600010042; CLORIDRATO DE FLUOXETINA; CLORIDRATO FLUOXETINA; CLORIDRATO FLUOXETINA; 20 MG CAP GEL DURA CT BL AL PLAS TRANS X 70 (EMB HOSP) ; NO_ACR
1211003050010; CLORIDRATO DE MEMANTINA; CLORIDRATO MEMANTINA; CLORIDRATO MEMANTINA; 10 MG COM REV CT BL AL PLAS PVC TRANS X 10 ; NO_ACR
1211003050029; CLORIDRATO DE MEMANTINA; CLORIDRATO MEMANTINA; CLORIDRATO MEMANTINA; 10 MG COM REV CT BL AL PLAS PVC TRANS X 15; NO_ACR
1211003050037; CLORIDRATO DE MEMANTINA; CLORIDRATO MEMANTINA; CLORIDRATO MEMANTINA; 10 MG COM REV CT BL AL PLAS PVC TRANS X 20; NO_ACR
1211003050045; CLORIDRATO DE MEMANTINA; CLORIDRATO MEMANTINA; CLORIDRATO MEMANTINA; 10 MG COM REV CT BL AL PLAS PVC TRANS X 30; NO_ACR
1211003050053; CLORIDRATO DE MEMANTINA; CLORIDRATO MEMANTINA; CLORIDRATO MEMANTINA; 10 MG COM REV CT BL AL PLAS PVC TRANS X 60; NO_ACR
1211003050061; CLORIDRATO DE MEMANTINA; CLORIDRATO MEMANTINA; CLORIDRATO MEMANTINA; 10 MG COM REV CT BL AL PLAS PVDC 250/40 TRANS X 10; NO_ACR
1211003050071; CLORIDRATO DE MEMANTINA; CLORIDRATO MEMANTINA; CLORIDRATO MEMANTINA; 10 MG COM REV CT BL AL PLAS PVDC 250/40 TRANS X 15; NO_ACR
1211003050088; CLORIDRATO DE MEMANTINA; CLORIDRATO MEMANTINA; CLORIDRATO MEMANTINA; 10 MG COM REV CT BL AL PLAS PVDC 250/40 TRANS X 20; NO_ACR
1211003050096; CLORIDRATO DE MEMANTINA; CLORIDRATO MEMANTINA; CLORIDRATO MEMANTINA; 10 MG COM REV CT BL AL PLAS PVDC 250/40 TRANS X 30; NO_ACR
1211003050101; CLORIDRATO DE MEMANTINA; CLORIDRATO MEMANTINA; CLORIDRATO MEMANTINA; 10 MG COM REV CT BL AL PLAS PVDC 250/40 TRANS X 60; NO_ACR
1211003050118; CLORIDRATO DE MEMANTINA; CLORIDRATO MEMANTINA; CLORIDRATO MEMANTINA; 10 MG COM REV CT BL AL PLAS PVDC 250/120 TRANS X 10; NO_ACR
1211003050126; CLORIDRATO DE MEMANTINA; CLORIDRATO MEMANTINA; CLORIDRATO MEMANTINA; 10 MG COM REV CT BL AL PLAS PVDC 250/120 TRANS X 15; NO_ACR
1211003050134; CLORIDRATO DE MEMANTINA; CLORIDRATO MEMANTINA; CLORIDRATO MEMANTINA; 10 MG COM REV CT BL AL PLAS PVDC 250/120 TRANS X 20; NO_ACR
1211003050142; CLORIDRATO DE MEMANTINA; CLORIDRATO MEMANTINA; CLORIDRATO MEMANTINA; 10 MG COM REV CT BL AL PLAS PVDC 250/120 TRANS X 30; NO_ACR
