525500301155311; CANCIDAS; CANCIDAS; NOT FOUND; 50 MG PO LIOF SOL INJ CT FA VD INC; NO_ACR
521104501116119; CLORIDRATO DE TICLOPIDINA; CLORIDRATO TICLOPIDINA; CLORIDRATO TICLOPIDINA; 250 MG COM REV CT BL AL PLAS INC X 30; NO_ACR
521113010057106; CLORIDRATO DE TRAMADOL + PARACETAMOL; CLORIDRATO TRAMADOL PARACETAMOL; NOT FOUND; 37.5 MG + 325 MG COM REV CT BL AL PLAS TRANS X 10; NO_ACR
521113010057206; CLORIDRATO DE TRAMADOL + PARACETAMOL; CLORIDRATO TRAMADOL PARACETAMOL; NOT FOUND; 37.5 MG + 325 MG COM REV CT BL AL PLAS TRANS X 20; NO_ACR
505601803151413; CELOVAN; CELOVAN; NOT FOUND; 500 MG PO LIOF INJ CT FA VD INC X 10 ML; NO_ACR
505601804158411; CELOVAN; CELOVAN; NOT FOUND; 500 MG PO LIOF INJ CT 50 FA VD INC; NO_ACR
505601901153410; CELOVAN; CELOVAN; NOT FOUND; 500 MG PO LIOF INJ CT FA VD INC + AMP DIL X 10 ML; NO_ACR
505608701151111; CLORIDRATO DE VANCOMICINA; CLORIDRATO VANCOMICINA; CLORIDRATO VANCOMICINA; 500 MG PO LIOF P/ SOL INJ IV CT FA VD INC X 10 ML ; NO_ACR
505608702156115; CLORIDRATO DE VANCOMICINA; CLORIDRATO VANCOMICINA; CLORIDRATO VANCOMICINA; 500 MG PO LIOF P/ SOL INJ IV CX 25 FA VD INC X 10 ML (EMB HOSP); NO_ACR
505608703152113; CLORIDRATO DE VANCOMICINA; CLORIDRATO VANCOMICINA; CLORIDRATO VANCOMICINA; 500 MG PO LIOF P/ SOL INJ IV CX 50 FA VD INC X 10 ML (EMB HOSP); NO_ACR
501302701151111; CLORIDRATO DE VANCOMICINA; CLORIDRATO VANCOMICINA; CLORIDRATO VANCOMICINA; 500 MG PO LIOF P/ SOL INJ IV CT FA VD INC X 10 ML ; NO_ACR
501302702156115; CLORIDRATO DE VANCOMICINA; CLORIDRATO VANCOMICINA; CLORIDRATO VANCOMICINA; 500 MG PO LIOF P/ SOL INJ IV CX 25 FA VD INC X 10 ML (EMB HOSP); NO_ACR
541312030002006; CLORIDRATO DE VANCOMICINA; CLORIDRATO VANCOMICINA; CLORIDRATO VANCOMICINA; 500 MG PO INJ CX 20 FA VD INC + 20 AMP DIL X 10 ML ; NO_ACR
541312030002106; CLORIDRATO DE VANCOMICINA; CLORIDRATO VANCOMICINA; CLORIDRATO VANCOMICINA; 500 MG PO INJ CX 20 FA VD INC ; NO_ACR
541312030002206; CLORIDRATO DE VANCOMICINA; CLORIDRATO VANCOMICINA; CLORIDRATO VANCOMICINA; 500 MG PO INJ CX 100 FA VD INC ; NO_ACR
541313070014606; CLORIDRATO DE VANCOMICINA; CLORIDRATO VANCOMICINA; CLORIDRATO VANCOMICINA; 500 MG PO SOL INJ FA VD INC TIPO I + AMP DIL X 10 ML; NO_ACR
541313070014706; CLORIDRATO DE VANCOMICINA; CLORIDRATO VANCOMICINA; CLORIDRATO VANCOMICINA; 500 MG PO SOL INJ IV CX 20 FA VD INC TIPO I + 20 AMP DIL X 10 ML (EMB HOSP); NO_ACR
541313070014806; CLORIDRATO DE VANCOMICINA; CLORIDRATO VANCOMICINA; CLORIDRATO VANCOMICINA; 500 MG PO SOL INJ IV CX 20 FA VD INC TIPO I + 20 AMP DIL PLAS X 10 ML  (EMB HOSP); NO_ACR
541313070014906; CLORIDRATO DE VANCOMICINA; CLORIDRATO VANCOMICINA; CLORIDRATO VANCOMICINA; 500 MG PO SOL INJ IV CX 20 FA VD INC TIPO I (EMB HOSP); NO_ACR
541313070015006; CLORIDRATO DE VANCOMICINA; CLORIDRATO VANCOMICINA; CLORIDRATO VANCOMICINA; 500 MG PO SOL INJ IV CX 100 FA VD INC TIPO I (EMB HOSP); NO_ACR
501808101153112; CLORIDRATO DE VANCOMICINA; CLORIDRATO VANCOMICINA; CLORIDRATO VANCOMICINA; 500 MG PO LIOF INJ IV CX 20 FA VD INC + 20 AMP DIL X 10 ML; NO_ACR
501808102151113; CLORIDRATO DE VANCOMICINA; CLORIDRATO VANCOMICINA; CLORIDRATO VANCOMICINA; 500 MG PO LIOF INJ IV CX 20 FA VD INC; NO_ACR
501808103156119; CLORIDRATO DE VANCOMICINA; CLORIDRATO VANCOMICINA; CLORIDRATO VANCOMICINA; 500 MG PO LIOF INJ IV CX 100 FA VD INC; NO_ACR
521124603119111; CLORIDRATO DE VENLAFAXINA; CLORIDRATO VENLAFAXINA; CLORIDRATO VENLAFAXINA; 37.5 MG COM CT BL AL PLAS INC X 28; NO_ACR
521124602112113; CLORIDRATO DE VENLAFAXINA; CLORIDRATO VENLAFAXINA; CLORIDRATO VENLAFAXINA; 50 MG COM CT BL AL PLAS INC X 30; NO_ACR
521124601116115; CLORIDRATO DE VENLAFAXINA; CLORIDRATO VENLAFAXINA; CLORIDRATO VENLAFAXINA; 75 MG COM CT BL AL PLAS INC X 28; NO_ACR
521125102113119; CLORIDRATO DE VERAPAMIL; CLORIDRATO VERAPAMIL; CLORIDRATO VERAPAMIL; 120 MG COM REV LIB RETARD CT BL AL PLAS INC X 20; NO_ACR
521125103111111; CLORIDRATO DE VERAPAMIL; CLORIDRATO VERAPAMIL; CLORIDRATO VERAPAMIL; 240 MG COM REV RETARD CT BL AL PLAS INC X 30; NO_ACR
521125101117110; CLORIDRATO DE VERAPAMIL; CLORIDRATO VERAPAMIL; CLORIDRATO VERAPAMIL; 80 MG COM REV CT BL AL PLAS INC X 30; NO_ACR
510014120017306; CLORIDRATO DE ZIPRASIDONA; CLORIDRATO ZIPRASIDONA; NOT FOUND; 40 MG CAP DURA CT BL AL AL X 10 ; NO_ACR
510014120017406; CLORIDRATO DE ZIPRASIDONA; CLORIDRATO ZIPRASIDONA; NOT FOUND; 40 MG CAP DURA CT BL AL AL X 20; NO_ACR
510014120017506; CLORIDRATO DE ZIPRASIDONA; CLORIDRATO ZIPRASIDONA; NOT FOUND; 40 MG CAP DURA CT BL AL AL X 30; NO_ACR
510014120017606; CLORIDRATO DE ZIPRASIDONA; CLORIDRATO ZIPRASIDONA; NOT FOUND; 40 MG CAP DURA CT BL AL AL X 50; NO_ACR
510014120017706; CLORIDRATO DE ZIPRASIDONA; CLORIDRATO ZIPRASIDONA; NOT FOUND; 40 MG CAP DURA CT BL AL AL X 100 (EMB HOSP); NO_ACR
510014120017806; CLORIDRATO DE ZIPRASIDONA; CLORIDRATO ZIPRASIDONA; NOT FOUND; 80 MG CAP DURA CT BL AL AL X 10 ; NO_ACR
510014120017906; CLORIDRATO DE ZIPRASIDONA; CLORIDRATO ZIPRASIDONA; NOT FOUND; 80 MG CAP DURA CT BL AL AL X 20; NO_ACR
510014120018006; CLORIDRATO DE ZIPRASIDONA; CLORIDRATO ZIPRASIDONA; NOT FOUND; 80 MG CAP DURA CT BL AL AL X 30; NO_ACR
510014120018106; CLORIDRATO DE ZIPRASIDONA; CLORIDRATO ZIPRASIDONA; NOT FOUND; 80 MG CAP DURA CT BL AL AL X 50; NO_ACR
510014120018206; CLORIDRATO DE ZIPRASIDONA; CLORIDRATO ZIPRASIDONA; NOT FOUND; 80 MG CAP DURA CT BL AL AL X 100 (EMB HOSP); NO_ACR
517001801119412; CLORPROPAMIDA; CLORPROPAMIDA; CLORPROPAMIDA; 250 MG COM CX 50 ENV KARFT X 10; NO_ACR
515107002167410; CTL; CTL; NOT FOUND; 10MG/G CREM DERM CT BG AL X 20 G; NO_ACR
541200201165419; CLOTRIMIX; CLOTRIMIX; NOT FOUND; 10 MG/G CR VG CT BG AL X 60 G + 6 APLIC; NO_ACR
515107001179415; CTL; CTL; NOT FOUND; 10 MG/ML SOL TOP CT FR PLAS OPC SPR X 30 ML; NO_ACR
535400401171315; COLIS -TEK; COLIS TEK; NOT FOUND; 150 MG PO LIOF CT FA VD INC; NO_ACR
539300201130319; CREATINE; CREATINE; NOT FOUND; 6 G PO PREPARACAO EXTEMPORANEA FR PLAS OPC X 100 G; NO_ACR
539300202137317; CREATINE; CREATINE; NOT FOUND; 6 G PO PREPARACAO EXTEMPORANEA FR PLAS OPC X 300 G; NO_ACR
539300203133315; CREATINE; CREATINE; NOT FOUND; 6 G PO PREPARACAO EXTEMPORANEA FR PLAS OPC X 500 G; NO_ACR
527300201110312; CERAZETTE; CERAZETTE; NOT FOUND; 0.075 MG COM REV CT BL AL PLAS INC X 28; NO_ACR
527313010009603; CERAZETTE; CERAZETTE; NOT FOUND; 0.075 MG COM REV CT BL AL PLAS INC X 84; NO_ACR
513900503134410; CATAREN; CATAREN; NOT FOUND; FR SUSP COM 10 ML; NO_ACR
540913040011813; CONMEL; CONMEL; NOT FOUND; 500 MG COM CT  BL AL PLAS AMB X 100 (25 X 4); NO_ACR
540913040012013; CONMEL; CONMEL; NOT FOUND; 500 MG COM CT  BL AL PLAS AMB X 200 (25 X 8); NO_ACR
540913040012113; CONMEL; CONMEL; NOT FOUND; 500 MG COM CT  BL AL PLAS AMB X 200 (50 X 4); NO_ACR
540913040011913; CONMEL; CONMEL; NOT FOUND; 500 MG COM CT  BL AL PLAS AMB X 40; NO_ACR
540913040011613; CONMEL; CONMEL; NOT FOUND; 500 MG/ML SOL OR CT FR PLAS OPC X 10 ML; NO_ACR
540913040011713; CONMEL; CONMEL; NOT FOUND; 500 MG/ML SOL OR CT FR PLAS OPC X 20 ML; NO_ACR
505602405151411; CLINDACIN; CLINDACIN; NOT FOUND; 150 MG/ML SOL INJ CX 50 AMP VD INC X 4 ML; NO_ACR
541312030010504; CLINDARIX; CLINDARIX; NOT FOUND; 150 MG/ML SOL INJ CX 20 AMP VD INC X 4 ML; NO_ACR
541312030010404; CLINDARIX; CLINDARIX; NOT FOUND; 150 MG/ML SOL INJ CX 20 AMP VD INC X 6 ML; NO_ACR
521105001117416; CORUS H; CORUS H; NOT FOUND; 50 MG + 12.5 MG COM REV CT BL AL PLAS INC X 28; NO_ACR
521113040057503; CORUS H; CORUS H; NOT FOUND; 50 MG + 12.5 MG COM REV CT 01 BL AL PLAS INC X 14 &NBSP;01; NO_ACR
521112050054703; CORUS H; CORUS H; NOT FOUND; 50 MG + 12.5 MG COM REV CT BL AL PLAS INC X 30; NO_ACR
521113040057603; CORUS H; CORUS H; NOT FOUND; 100 MG + 25 MG COM REV CT 01 BL AL PLAS INC X 14 ; NO_ACR
521105003111415; CORUS H; CORUS H; NOT FOUND; 100 MG + 25 MG COM REV CT BL AL PLAS INC X 28; NO_ACR
521112050054803; CORUS H; CORUS H; NOT FOUND; 100 MG + 25 MG COM REV CT BL AL PLAS INC X 30; NO_ACR
525500402113310; CO-RENITEC; CO RENITEC; NOT FOUND; 20 MG + 12.5 MG COM CT BL AL/AL X 30; NO_ACR
525500401117312; CO-RENITEC; CO RENITEC; NOT FOUND; 10 MG + 25 MG COM CT BL AL/AL X 30; NO_ACR
541412030000004; CAPSFEN; CAPSFEN; NOT FOUND; 600 MG CAP GEL MOLE CT BL PVC/PVDC/AL X 10; NO_ACR
541412030000104; CAPSFEN; CAPSFEN; NOT FOUND; 600 MG CAP GEL MOLE CT BL PVC/PVDC/AL X 20; NO_ACR
541412030000304; CAPSFEN; CAPSFEN; NOT FOUND; 600 MG CAP GEL MOLE CT BL PVC/PVDC/AL X 200 (EMB HOSP); NO_ACR
541412030000204; CAPSFEN; CAPSFEN; NOT FOUND; 600 MG CAP GEL MOLE CT BL PVC/PVDC/AL X 30; NO_ACR
541412030000504; CAPSFEN; CAPSFEN; NOT FOUND; 600 MG CAP GEL MOLE CT BL PVC/PVDC/AL X 4; NO_ACR
541412030000404; CAPSFEN; CAPSFEN; NOT FOUND; 600 MG CAP GEL MOLE CT BL PVC/PVDC/AL X 500 (EMB HOSP); NO_ACR
540912100008014; CURATIV; CURATIV; NOT FOUND; 10 MG/ML SOL TOP AQUOSA CT FR VD AMB X 30 ML; NO_ACR
524500102154415; CONRAY; CONRAY; NOT FOUND; 600 MG/ML SOL INJ CX 12 FR VD INC X 100 ML; NO_ACR
524500104157411; CONRAY; CONRAY; NOT FOUND; 600 MG/ML SOL INJ CX 50 FR AMP VD INC X 30 ML; NO_ACR
524500105153411; CONRAY; CONRAY; NOT FOUND; 600 MG/ML SOL INJ CX 50 FR AMP VD INC X 50 ML; NO_ACR
539300102132410; CARNITINE; CARNITINE; NOT FOUND; 33.33 MG/ML SOL OR FRAS PLAS OPC X 100 ML ; NO_ACR
539300103139419; CARNITINE; CARNITINE; NOT FOUND; 33.33 MG/ML SOL OR FRAS PLAS OPC X 200 ML ; NO_ACR
539300104135417; CARNITINE; CARNITINE; NOT FOUND; 33.33 MG/ML SOL OR FRAS PLAS OPC X 360 ML; NO_ACR
539300105131415; CARNITINE; CARNITINE; NOT FOUND; 33.33 MG/ML SOL OR FRAS PLAS OPC X 400 ML; NO_ACR
539300101136412; CARNITINE; CARNITINE; NOT FOUND; 33.33 MG/ML SOL OR FRAS PLAS OPC X 500 ML ; NO_ACR
525512080015403; COZAAR; COZAAR; NOT FOUND; 100 MG COM REV CT BL/AL/PVC/PE/PVDC/BRANCO OPC X 15; NO_ACR
525500601116311; COZAAR; COZAAR; NOT FOUND; 100 MG COM REV CT BL AL PVC/PE/PVDC BRANCO OPC X 30; NO_ACR
525500602112318; COZAAR; COZAAR; NOT FOUND; 12.5 MG COM REV CT BL AL PLAS BCO OPC X 21; NO_ACR
521113040057303; CORUS; CORUS; NOT FOUND; 25 MG COM REV CT BL AL PLAS INC X 14 ; NO_ACR
521104901114415; CORUS; CORUS; NOT FOUND; 25 MG COM REV CT BL AL PLAS INC X 28 ; NO_ACR
521112060054903; CORUS; CORUS; NOT FOUND; 25 MG COM REV CT  BL AL PLAS INC X 30; NO_ACR
521113040057403; CORUS; CORUS; NOT FOUND; 50 MG COM REV CT BL AL PLAS INC X 14 ; NO_ACR
525500605111312; COZAAR; COZAAR; NOT FOUND; 50 MG COM REV CT BL AL PVC/PE/PVDC/BRANCO/ OPC X 15; NO_ACR
521104902110413; CORUS; CORUS; NOT FOUND; 50 MG COM REV CT BL AL PLAS INC X 28 ; NO_ACR
525500606118310; COZAAR; COZAAR; NOT FOUND; 50 MG COM REV CT BL AL PVC/PE/PVDC BRANCO OPC X 30; NO_ACR
521112060055003; CORUS; CORUS; NOT FOUND; 50 MG COM REV CT BL AL PLAS INC X 30; NO_ACR
510612402117314; CELSENTRI; CELSENTRI; NOT FOUND; 150 MG COM REV CT AL PLAS INC X 180; NO_ACR
510612405116319; CELSENTRI; CELSENTRI; NOT FOUND; 150 MG COM REV CT FR PLAS OPC X 180; NO_ACR
510612401110316; CELSENTRI; CELSENTRI; NOT FOUND; 150 MG COM REV CT AL PLAS INC X 30; NO_ACR
510612416118318; CELSENTRI; CELSENTRI; NOT FOUND; 150 MG COM REV CT FR PLAS OPC X 30; NO_ACR
510612403113312; CELSENTRI; CELSENTRI; NOT FOUND; 150 MG COM REV CT AL PLAS INC X 60; NO_ACR
510612406112317; CELSENTRI; CELSENTRI; NOT FOUND; 150 MG COM REV CT FR PLAS OPC X 60; NO_ACR
510612404111313; CELSENTRI; CELSENTRI; NOT FOUND; 150 MG COM REV CT AL PLAS INC X 90; NO_ACR
510612407119315; CELSENTRI; CELSENTRI; NOT FOUND; 150 MG COM REV CT FR PLAS OPC X 90; NO_ACR
510612408115313; CELSENTRI; CELSENTRI; NOT FOUND; 300 MG COM REV CT BL AL PLAS INC X 180; NO_ACR
510612412112315; CELSENTRI; CELSENTRI; NOT FOUND; 300 MG COM REV CT FR PLAS OPC X 180; NO_ACR
510612409111311; CELSENTRI; CELSENTRI; NOT FOUND; 300 MG COM REV CT BL AL PLAS INC X 30; NO_ACR
510612413119313; CELSENTRI; CELSENTRI; NOT FOUND; 300 MG COM REV CT FR PLAS OPC X 30; NO_ACR
510612410111311; CELSENTRI; CELSENTRI; NOT FOUND; 300 MG COM REV CT BL AL PLAS INC X 60; NO_ACR
510612414115311; CELSENTRI; CELSENTRI; NOT FOUND; 300 MG COM REV CT FR PLAS OPC X 60; NO_ACR
510612411116317; CELSENTRI; CELSENTRI; NOT FOUND; 300 MG COM REV CT BL AL PLAS INC X 90; NO_ACR
510612415111311; CELSENTRI; CELSENTRI; NOT FOUND; 300 MG COM REV CT FR PLAS OPC X 90; NO_ACR
513900602132416; CESSAVERM; CESSAVERM; NOT FOUND; FR DE 30 ML COM SUSP; NO_ACR
522711501117413; CICLOXX; CICLOXX; NOT FOUND; 15 MG COM CT BL AL PVDC INC X 10; NO_ACR
522711502113411; CICLOXX; CICLOXX; NOT FOUND; 15 MG COM CT BL AL PVDC INC X 20; NO_ACR
522711503111412; CICLOXX; CICLOXX; NOT FOUND; 15 MG COM CT BL AL PVDC INC X 30; NO_ACR
522709201111426; CLUSIVOL; CLUSIVOL; NOT FOUND; CARTUCHO CONTENDO 1 FRASCO COM 20 COMPRIMIDOS; NO_ACR
522709202132427; CLUSIVOL; CLUSIVOL; NOT FOUND; CARTUCHO CONTENDO 1 FRASCO COM 240 ML (COMPOSTO); NO_ACR
502400701111415; CALCICHELL; CALCICHELL; NOT FOUND; 125 MG COM CT BL AL PLAS INC X 60; NO_ACR
502400702132416; CALCICHELL; CALCICHELL; NOT FOUND; 250 MG PO OR INST CT 15 ENV AL POLIET X 3.5 G; NO_ACR
502400703139414; CALCICHELL; CALCICHELL; NOT FOUND; 500 MG PO OR INST CT 15 ENV AL POLIET X 7 G; NO_ACR
502400704135412; CALCICHELL; CALCICHELL; NOT FOUND; 500 MG PO OR INST CT 30 ENV AL POLIET X 7 G; NO_ACR
525500702117311; CRIXIVAN; CRIXIVAN; NOT FOUND; 400 MG CAP GEL DURA CT FR PLAST OPC X 180; NO_ACR
507612090017303; CIALIS; CIALIS; NOT FOUND; 20 MG COM REV CT BL AL PLAS INC X 1; NO_ACR
507600505110312; CIALIS; CIALIS; NOT FOUND; 20 MG COM REV CT BL AL PLAS INC X 12; NO_ACR
507600502111210; CIALIS; CIALIS; NOT FOUND; 20 MG COM REV CT BL AL PLAS INC X 2; NO_ACR
507600501115212; CIALIS; CIALIS; NOT FOUND; 20 MG COM REV CT  BL AL PLAS INC X 4; NO_ACR
507600503118219; CIALIS; CIALIS; NOT FOUND; 20 MG COM REV CT BL AL PLAS INC X 8; NO_ACR
507612050016903; CIALIS; CIALIS; NOT FOUND; 5 MG COM REV CT BL AL PLAS INC X 15; NO_ACR
507600504114217; CIALIS; CIALIS; NOT FOUND; 5 MG COM REV CT BL AL PLAS INC X 28; NO_ACR
507612050017003; CIALIS; CIALIS; NOT FOUND; 5 MG COM REV CT BL AL PLAS INC X 30; NO_ACR
535500101153415; CARDIOLITE; CARDIOLITE; NOT FOUND; 1 MG PO LIOF CX 2 FR VD INC; NO_ACR
535500102151416; CARDIOLITE; CARDIOLITE; NOT FOUND; 1 MG PO LIOF CX 5 FR VD INC; NO_ACR
508600907179411; CPHD - CONCENTRADO ÁCIDO PARA HEMOIÁLISE SEM GLICOSE; CPHD CONCENTRADO ACIDO PARA HEMOIALISE GLICOSE; NOT FOUND; NA 138 + CA 2.5 + CI 106.5 SOL HEMO CX 4 FR PLAS TRANS X 5L; NO_ACR
508600901170410; CPHD - CONCENTRADO ÁCIDO PARA HEMOIÁLISE SEM GLICOSE; CPHD CONCENTRADO ACIDO PARA HEMOIALISE GLICOSE; NOT FOUND; NA 138 + CA 2.5 + CL 103.5 SOL HEMO CX 4 FR PLAS X 5 L; NO_ACR
508600908175418; CPHD - CONCENTRADO ÁCIDO PARA HEMOIÁLISE SEM GLICOSE; CPHD CONCENTRADO ACIDO PARA HEMOIALISE GLICOSE; NOT FOUND; NA 138 + CA 3.5 + CI 107.5 SOL HEMO CX 4 FR PLAS TRANS X 5L; NO_ACR
528105304133416; CITROBION C; CITROBION C; NOT FOUND; 2 G COM EFEV CT TB PLAS X 10 SABOR LARANJA; NO_ACR
515106501178411; CALOTRAT; CALOTRAT; NOT FOUND; 0.20 G/ML + 0.15 ML/ML SOL TOP CT FR VD AMB X 5 ML; NO_ACR
525504901114218; CORDAPTIVE; CORDAPTIVE; NOT FOUND; 1G + 20 MG COM CT BL AL/AL X 14 ; NO_ACR
525504902110216; CORDAPTIVE; CORDAPTIVE; NOT FOUND; 1G + 20 MG COM CT BL AL/AL X 28; NO_ACR
525504903117214; CORDAPTIVE; CORDAPTIVE; NOT FOUND; 1G + 20 MG COM CT BL AL/AL X 56; NO_ACR
