267669; HALOPERIDOL; HALOPERIDOL; HALOPERIDOL; 5 MG AMPOLA 1.00 ML; NO_ACR
268463; HEPARINA SÓDICA; HEPARINA SODICA; NOT FOUND; 5.000 UI/0.25 ML. INJETAVEL AMPOLA 0.25 ML; NO_ACR
268463; HEPARINA SÓDICA; HEPARINA SODICA; NOT FOUND; 5.000 UI/0.25 ML. INJETAVEL AMPOLA 0.25 ML; NO_ACR
268463; HEPARINA SÓDICA; HEPARINA SODICA; NOT FOUND; 5.000 UI/0.25 ML. INJETAVEL AMPOLA 0.25 ML; NO_ACR
268463; HEPARINA SÓDICA; HEPARINA SODICA; NOT FOUND; 5.000 UI/0.25 ML. INJETAVEL AMPOLA 0.25 ML; NO_ACR
268463; HEPARINA SÓDICA; HEPARINA SODICA; NOT FOUND; 5.000 UI/0.25 ML. INJETAVEL AMPOLA 0.25 ML; NO_ACR
268463; HEPARINA SÓDICA; HEPARINA SODICA; NOT FOUND; 5.000 UI/0.25 ML. INJETAVEL AMPOLA 0.25 ML; NO_ACR
268463; HEPARINA SÓDICA; HEPARINA SODICA; NOT FOUND; 5.000 UI/0.25 ML. INJETAVEL AMPOLA 0.25 ML; NO_ACR
268463; HEPARINA SÓDICA; HEPARINA SODICA; NOT FOUND; 5.000 UI/0.25 ML. INJETAVEL AMPOLA 0.25 ML; NO_ACR
268463; HEPARINA SÓDICA; HEPARINA SODICA; NOT FOUND; 5.000 UI/0.25 ML. INJETAVEL AMPOLA 0.25 ML; NO_ACR
268463; HEPARINA SÓDICA; HEPARINA SODICA; NOT FOUND; 5.000 UI/0.25 ML. INJETAVEL AMPOLA 0.25 ML; NO_ACR
268463; HEPARINA SÓDICA; HEPARINA SODICA; NOT FOUND; 5.000 UI/0.25 ML. INJETAVEL AMPOLA 0.25 ML; NO_ACR
268463; HEPARINA SÓDICA; HEPARINA SODICA; NOT FOUND; 5.000 UI/0.25 ML. INJETAVEL AMPOLA 0.25 ML; NO_ACR
268463; HEPARINA SÓDICA; HEPARINA SODICA; NOT FOUND; 5.000 UI/0.25 ML. INJETAVEL AMPOLA 0.25 ML; NO_ACR
271651; HIDROXOCOBALAMINA  CLORIDRATO; HIDROXOCOBALAMINA CLORIDRATO; NOT FOUND; 2.5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
271651; HIDROXOCOBALAMINA  CLORIDRATO; HIDROXOCOBALAMINA CLORIDRATO; NOT FOUND; 2.5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
271651; HIDROXOCOBALAMINA  CLORIDRATO; HIDROXOCOBALAMINA CLORIDRATO; NOT FOUND; 2.5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
271651; HIDROXOCOBALAMINA  CLORIDRATO; HIDROXOCOBALAMINA CLORIDRATO; NOT FOUND; 2.5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
271651; HIDROXOCOBALAMINA  CLORIDRATO; HIDROXOCOBALAMINA CLORIDRATO; NOT FOUND; 2.5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
271651; HIDROXOCOBALAMINA  CLORIDRATO; HIDROXOCOBALAMINA CLORIDRATO; NOT FOUND; 2.5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
271651; HIDROXOCOBALAMINA  CLORIDRATO; HIDROXOCOBALAMINA CLORIDRATO; NOT FOUND; 2.5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
271651; HIDROXOCOBALAMINA  CLORIDRATO; HIDROXOCOBALAMINA CLORIDRATO; NOT FOUND; 2.5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
271651; HIDROXOCOBALAMINA  CLORIDRATO; HIDROXOCOBALAMINA CLORIDRATO; NOT FOUND; 2.5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
271652; HIDROXOCOBALAMINA  CLORIDRATO; HIDROXOCOBALAMINA CLORIDRATO; NOT FOUND; 7.5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
272796; HEPARINA SÓDICA; HEPARINA SODICA; NOT FOUND; 5.000UI/ML. INJETAVEL AMPOLA 0.25 ML; NO_ACR
272796; HEPARINA SÓDICA; HEPARINA SODICA; NOT FOUND; 5.000UI/ML. INJETAVEL AMPOLA 0.25 ML; NO_ACR
272796; HEPARINA SÓDICA; HEPARINA SODICA; NOT FOUND; 5.000UI/ML. INJETAVEL AMPOLA 0.25 ML; NO_ACR
272796; HEPARINA SÓDICA; HEPARINA SODICA; NOT FOUND; 5.000UI/ML. INJETAVEL AMPOLA 0.25 ML; NO_ACR
272796; HEPARINA SÓDICA; HEPARINA SODICA; NOT FOUND; 5.000UI/ML. INJETAVEL AMPOLA 0.25 ML; NO_ACR
272796; HEPARINA SÓDICA; HEPARINA SODICA; NOT FOUND; 5.000UI/ML. INJETAVEL AMPOLA 0.25 ML; NO_ACR
272796; HEPARINA SÓDICA; HEPARINA SODICA; NOT FOUND; 5.000UI/ML. INJETAVEL AMPOLA 0.25 ML; NO_ACR
272796; HEPARINA SÓDICA; HEPARINA SODICA; NOT FOUND; 5.000UI/ML. INJETAVEL AMPOLA 0.25 ML; NO_ACR
272796; HEPARINA SÓDICA; HEPARINA SODICA; NOT FOUND; 5.000UI/ML. INJETAVEL AMPOLA 0.25 ML; NO_ACR
272796; HEPARINA SÓDICA; HEPARINA SODICA; NOT FOUND; 5.000UI/ML. INJETAVEL AMPOLA 0.25 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 2.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 2.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 2.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 2.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274989; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 20MG/ML DE FERRO III. USO ENDOVENOSO. NA FORMA DE COMPLEXO COLOIDAL SACARATO AMPOLA 5.00 ML; NO_ACR
274990; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 50MG/ML DE FERRO III. USO INTRAMUSCULAR. NA FORMA COMPLEXO POLIMALTOSADO AMPOLA 2.00 ML; NO_ACR
274990; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 50MG/ML DE FERRO III. USO INTRAMUSCULAR. NA FORMA COMPLEXO POLIMALTOSADO AMPOLA 5.00 ML; NO_ACR
274990; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 50MG/ML DE FERRO III. USO INTRAMUSCULAR. NA FORMA COMPLEXO POLIMALTOSADO AMPOLA 2.00 ML; NO_ACR
274990; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 50MG/ML DE FERRO III. USO INTRAMUSCULAR. NA FORMA COMPLEXO POLIMALTOSADO AMPOLA 2.00 ML; NO_ACR
274990; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 50MG/ML DE FERRO III. USO INTRAMUSCULAR. NA FORMA COMPLEXO POLIMALTOSADO AMPOLA 2.00 ML; NO_ACR
274990; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 50MG/ML DE FERRO III. USO INTRAMUSCULAR. NA FORMA COMPLEXO POLIMALTOSADO AMPOLA 2.00 ML; NO_ACR
274990; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 50MG/ML DE FERRO III. USO INTRAMUSCULAR. NA FORMA COMPLEXO POLIMALTOSADO AMPOLA 2.00 ML; NO_ACR
274990; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 50MG/ML DE FERRO III. USO INTRAMUSCULAR. NA FORMA COMPLEXO POLIMALTOSADO AMPOLA 2.00 ML; NO_ACR
274990; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 50MG/ML DE FERRO III. USO INTRAMUSCULAR. NA FORMA COMPLEXO POLIMALTOSADO AMPOLA 2.00 ML; NO_ACR
274990; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 50MG/ML DE FERRO III. USO INTRAMUSCULAR. NA FORMA COMPLEXO POLIMALTOSADO AMPOLA 5.00 ML; NO_ACR
274990; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 50MG/ML DE FERRO III. USO INTRAMUSCULAR. NA FORMA COMPLEXO POLIMALTOSADO AMPOLA 2.00 ML; NO_ACR
274990; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 50MG/ML DE FERRO III. USO INTRAMUSCULAR. NA FORMA COMPLEXO POLIMALTOSADO AMPOLA 2.00 ML; NO_ACR
274990; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 50MG/ML DE FERRO III. USO INTRAMUSCULAR. NA FORMA COMPLEXO POLIMALTOSADO AMPOLA 2.00 ML; NO_ACR
274990; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 50MG/ML DE FERRO III. USO INTRAMUSCULAR. NA FORMA COMPLEXO POLIMALTOSADO AMPOLA 2.00 ML; NO_ACR
274990; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; SOLUCAO INJETAVEL. EQUIVALENTE A 50MG/ML DE FERRO III. USO INTRAMUSCULAR. NA FORMA COMPLEXO POLIMALTOSADO AMPOLA 2.00 ML; NO_ACR
274995; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; EQUIVALENTE A 100MG DE FERRO III. NA FORMA COMPLEXO POLIMALTOSADO AMPOLA 5.00 ML; NO_ACR
274995; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; EQUIVALENTE A 100MG DE FERRO III. NA FORMA COMPLEXO POLIMALTOSADO AMPOLA 2.00 ML; NO_ACR
274995; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; EQUIVALENTE A 100MG DE FERRO III. NA FORMA COMPLEXO POLIMALTOSADO AMPOLA 5.00 ML; NO_ACR
274995; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; EQUIVALENTE A 100MG DE FERRO III. NA FORMA COMPLEXO POLIMALTOSADO AMPOLA 5.00 ML; NO_ACR
274995; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; EQUIVALENTE A 100MG DE FERRO III. NA FORMA COMPLEXO POLIMALTOSADO AMPOLA 5.00 ML; NO_ACR
274995; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; EQUIVALENTE A 100MG DE FERRO III. NA FORMA COMPLEXO POLIMALTOSADO AMPOLA 5.00 ML; NO_ACR
274995; HIDRÓXIDO DE FERRO III; HIDROXIDO FERRO III; NOT FOUND; EQUIVALENTE A 100MG DE FERRO III. NA FORMA COMPLEXO POLIMALTOSADO AMPOLA 5.00 ML; NO_ACR
