267768; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267769; PROMETAZINA CLORIDRATO; PROMETAZINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267774; PIRIDOXINA CLORIDRATO; PIRIDOXINA CLORIDRATO; NOT FOUND; 40 MG AMPOLA 3.00 ML; NO_ACR
267774; PIRIDOXINA CLORIDRATO; PIRIDOXINA CLORIDRATO; NOT FOUND; 40 MG AMPOLA 3.00 ML; NO_ACR
268159; PENTOXIFILINA; PENTOXIFILINA; PENTOXIFILINA; 400 MG AMPOLA 5.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
269567; PANCURÔNIO BROMETO; PANCURONIO BROMETO; NOT FOUND; 2 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
270873; PAPAVERINA; PAPAVERINA; PAPAVERINA; ASSOCIADA COM DIPIRONA. EXTRATO DE BELLADONA LINNE. EXTRATO HYOSCYAMUS NIGER LINNE E EXTRATO DE BOLDUS. 10MG + 333MG + 6MG + 6MG + 12MG/ML. SOLUCAO ORAL-GOTAS AMPOLA 2.00 ML; NO_ACR
270875; PAPAVERINA; PAPAVERINA; PAPAVERINA; 50 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
270875; PAPAVERINA; PAPAVERINA; PAPAVERINA; 50 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
270875; PAPAVERINA; PAPAVERINA; PAPAVERINA; 50 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
270875; PAPAVERINA; PAPAVERINA; PAPAVERINA; 50 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
270875; PAPAVERINA; PAPAVERINA; PAPAVERINA; 50 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
270875; PAPAVERINA; PAPAVERINA; PAPAVERINA; 50 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
270875; PAPAVERINA; PAPAVERINA; PAPAVERINA; 50 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
270875; PAPAVERINA; PAPAVERINA; PAPAVERINA; 50 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
270875; PAPAVERINA; PAPAVERINA; PAPAVERINA; 50 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
270875; PAPAVERINA; PAPAVERINA; PAPAVERINA; 50 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
270875; PAPAVERINA; PAPAVERINA; PAPAVERINA; 50 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
270875; PAPAVERINA; PAPAVERINA; PAPAVERINA; 50 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
270875; PAPAVERINA; PAPAVERINA; PAPAVERINA; 50 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
270875; PAPAVERINA; PAPAVERINA; PAPAVERINA; 50 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
270875; PAPAVERINA; PAPAVERINA; PAPAVERINA; 50 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
270875; PAPAVERINA; PAPAVERINA; PAPAVERINA; 50 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
270875; PAPAVERINA; PAPAVERINA; PAPAVERINA; 50 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
270875; PAPAVERINA; PAPAVERINA; PAPAVERINA; 50 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
270875; PAPAVERINA; PAPAVERINA; PAPAVERINA; 50 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
270875; PAPAVERINA; PAPAVERINA; PAPAVERINA; 50 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
270875; PAPAVERINA; PAPAVERINA; PAPAVERINA; 50 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
270875; PAPAVERINA; PAPAVERINA; PAPAVERINA; 50 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
270875; PAPAVERINA; PAPAVERINA; PAPAVERINA; 50 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
272329; PETIDINA CLORIDRATO; PETIDINA CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
272329; PETIDINA CLORIDRATO; PETIDINA CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
272329; PETIDINA CLORIDRATO; PETIDINA CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
272329; PETIDINA CLORIDRATO; PETIDINA CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
272329; PETIDINA CLORIDRATO; PETIDINA CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
272329; PETIDINA CLORIDRATO; PETIDINA CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
