267540; GLICOSE; GLICOSE; GLICOSE; 25%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267541; GLICOSE; GLICOSE; GLICOSE; 50%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
267544; GLICOSE; GLICOSE; GLICOSE; 10%. SOLUCAO INJETAVEL. SISTEMA FECHADO AMPOLA 10.00 ML; NO_ACR
267544; GLICOSE; GLICOSE; GLICOSE; 10%. SOLUCAO INJETAVEL. SISTEMA FECHADO AMPOLA 10.00 ML; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
267668; GENTAMICINA; GENTAMICINA; GENTAMICINA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.50 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.50 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.50 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.50 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.50 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.50 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.50 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
268256; GENTAMICINA; GENTAMICINA; GENTAMICINA; 40 MG/ML. SOLUCAO INJETAVEL AMPOLA 1.00 ML; NO_ACR
