268222; BICARBONATO DE SÓDIO; BICARBONATO SODIO; BICARBONATO SODIO; 8.4%. SOLUCAO INJETAVEL AMPOLA 10.00 ML; NO_ACR
269572; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. ISOBARICA. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269572; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. ISOBARICA. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269572; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. ISOBARICA. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269572; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. ISOBARICA. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269572; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. ISOBARICA. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269572; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. ISOBARICA. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269572; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. ISOBARICA. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269572; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. ISOBARICA. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269572; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. ISOBARICA. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269572; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. ISOBARICA. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269572; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. ISOBARICA. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269572; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. ISOBARICA. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269572; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. ISOBARICA. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269572; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. ISOBARICA. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269572; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. ISOBARICA. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269572; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. ISOBARICA. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269572; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. ISOBARICA. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269572; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. ISOBARICA. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269572; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. ISOBARICA. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269572; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. ISOBARICA. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269572; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. ISOBARICA. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269572; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. ISOBARICA. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269572; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. ISOBARICA. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269572; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. ISOBARICA. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269572; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. ISOBARICA. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269572; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. ISOBARICA. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269574; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.5%. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269575; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; 0.75%. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
269954; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 10 MG AMPOLA 2.00 ML; NO_ACR
269954; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 10 MG AMPOLA 2.00 ML; NO_ACR
269954; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 10 MG AMPOLA 2.00 ML; NO_ACR
269954; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 10 MG AMPOLA 2.00 ML; NO_ACR
269954; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 10 MG AMPOLA 2.00 ML; NO_ACR
269954; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 10 MG AMPOLA 2.00 ML; NO_ACR
269954; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 10 MG AMPOLA 2.00 ML; NO_ACR
269954; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 10 MG AMPOLA 2.00 ML; NO_ACR
269954; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 10 MG AMPOLA 2.00 ML; NO_ACR
269954; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 10 MG AMPOLA 2.00 ML; NO_ACR
269954; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 10 MG AMPOLA 2.00 ML; NO_ACR
269954; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 10 MG AMPOLA 2.00 ML; NO_ACR
269954; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 10 MG AMPOLA 2.00 ML; NO_ACR
269954; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 10 MG AMPOLA 2.00 ML; NO_ACR
269954; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 10 MG AMPOLA 2.00 ML; NO_ACR
269954; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 10 MG AMPOLA 2.00 ML; NO_ACR
269954; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 10 MG AMPOLA 2.00 ML; NO_ACR
269954; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 10 MG AMPOLA 2.00 ML; NO_ACR
269954; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 10 MG AMPOLA 2.00 ML; NO_ACR
269954; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 10 MG AMPOLA 2.00 ML; NO_ACR
269954; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 10 MG AMPOLA 2.00 ML; NO_ACR
269954; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 10 MG AMPOLA 2.00 ML; NO_ACR
269954; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 10 MG AMPOLA 2.00 ML; NO_ACR
269954; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 10 MG AMPOLA 2.00 ML; NO_ACR
269954; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 10 MG AMPOLA 2.00 ML; NO_ACR
269954; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 10 MG AMPOLA 2.00 ML; NO_ACR
269954; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 10 MG AMPOLA 2.00 ML; NO_ACR
269954; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 10 MG AMPOLA 2.00 ML; NO_ACR
269954; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 10 MG AMPOLA 2.00 ML; NO_ACR
269954; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 10 MG AMPOLA 2.00 ML; NO_ACR
269954; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 10 MG AMPOLA 2.00 ML; NO_ACR
269954; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 10 MG AMPOLA 2.00 ML; NO_ACR
269954; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 10 MG AMPOLA 2.00 ML; NO_ACR
269954; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 10 MG AMPOLA 2.00 ML; NO_ACR
269955; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 1 MG/ML. SOLUcaO ORAL AMPOLA 2.00 ML; NO_ACR
269956; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 4 MG/ML. GOTAS AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
269958; BROMOPRIDA; BROMOPRIDA; BROMOPRIDA; 5 MG/ML. INJETAVEL AMPOLA 2.00 ML; NO_ACR
270095; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; ASSOCIADA A GLICOSE. 0.5% + 8%. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
270095; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; ASSOCIADA A GLICOSE. 0.5% + 8%. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
270095; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; ASSOCIADA A GLICOSE. 0.5% + 8%. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
270095; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; ASSOCIADA A GLICOSE. 0.5% + 8%. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
270095; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; ASSOCIADA A GLICOSE. 0.5% + 8%. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
270095; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; ASSOCIADA A GLICOSE. 0.5% + 8%. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
270095; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; ASSOCIADA A GLICOSE. 0.5% + 8%. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
270095; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; ASSOCIADA A GLICOSE. 0.5% + 8%. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
270095; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; ASSOCIADA A GLICOSE. 0.5% + 8%. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
270095; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; ASSOCIADA A GLICOSE. 0.5% + 8%. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
270095; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; ASSOCIADA A GLICOSE. 0.5% + 8%. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
270095; BUPIVACAÍNA CLORIDRATO; BUPIVACAINA CLORIDRATO; NOT FOUND; ASSOCIADA A GLICOSE. 0.5% + 8%. SOLUCAO INJETAVEL AMPOLA 4.00 ML; NO_ACR
