267107; FENITOÍNA SÓDICA; FENITOINA SODICA; FENITOINA SODICA; 50 MG/ML. SOLUCAO INJETAVEL AMPOLA 5.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
267666; FUROSEMIDA; FUROSEMIDA; FUROSEMIDA; 10 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
