267424; VERAPAMIL CLORIDRATO; VERAPAMIL CLORIDRATO; NOT FOUND; 2.5 MG/ML. SOLUCAO INJETAVEL AMPOLA 2.00 ML; NO_ACR
328530; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 500 MG COMPRIMIDO; NO_ACR
328530; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 500 MG COMPRIMIDO; NO_ACR
328530; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 500 MG COMPRIMIDO; NO_ACR
328530; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 500 MG COMPRIMIDO; NO_ACR
328530; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 500 MG COMPRIMIDO; NO_ACR
328530; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 500 MG COMPRIMIDO; NO_ACR
328530; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 500 MG COMPRIMIDO; NO_ACR
328530; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 500 MG COMPRIMIDO; NO_ACR
328530; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 500 MG COMPRIMIDO; NO_ACR
328530; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 500 MG COMPRIMIDO; NO_ACR
328530; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 500 MG COMPRIMIDO; NO_ACR
328530; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 500 MG COMPRIMIDO; NO_ACR
328530; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 500 MG COMPRIMIDO; NO_ACR
328530; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 500 MG COMPRIMIDO; NO_ACR
328530; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 500 MG COMPRIMIDO; NO_ACR
328530; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 500 MG COMPRIMIDO; NO_ACR
328530; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 500 MG COMPRIMIDO; NO_ACR
328530; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 500 MG COMPRIMIDO; NO_ACR
328530; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 500 MG COMPRIMIDO; NO_ACR
328530; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 500 MG COMPRIMIDO; NO_ACR
328530; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 500 MG COMPRIMIDO; NO_ACR
328530; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 500 MG COMPRIMIDO; NO_ACR
328530; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 500 MG COMPRIMIDO; NO_ACR
328530; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 500 MG COMPRIMIDO; NO_ACR
328530; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 500 MG COMPRIMIDO; NO_ACR
328530; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 500 MG COMPRIMIDO; NO_ACR
328530; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 500 MG COMPRIMIDO; NO_ACR
328530; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 500 MG COMPRIMIDO; NO_ACR
328531; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 300 MG COMPRIMIDO; NO_ACR
328531; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 300 MG COMPRIMIDO; NO_ACR
328531; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 300 MG COMPRIMIDO; NO_ACR
328531; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 300 MG COMPRIMIDO; NO_ACR
328532; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 50 MG/ML. XAROPE COMPRIMIDO; NO_ACR
335969; VARDENAFILA; VARDENAFILA; VARDENAFILA; 20 MG COMPRIMIDO; NO_ACR
338297; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG COMPRIMIDO; NO_ACR
338297; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG COMPRIMIDO; NO_ACR
338297; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG COMPRIMIDO; NO_ACR
338297; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG COMPRIMIDO; NO_ACR
338297; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG COMPRIMIDO; NO_ACR
338297; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG COMPRIMIDO; NO_ACR
338297; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG COMPRIMIDO; NO_ACR
338297; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG COMPRIMIDO; NO_ACR
338297; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG COMPRIMIDO; NO_ACR
338297; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG COMPRIMIDO; NO_ACR
338297; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG COMPRIMIDO; NO_ACR
338297; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG COMPRIMIDO; NO_ACR
338297; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG COMPRIMIDO; NO_ACR
338297; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG COMPRIMIDO; NO_ACR
338297; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG COMPRIMIDO; NO_ACR
338297; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG COMPRIMIDO; NO_ACR
338297; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG COMPRIMIDO; NO_ACR
338297; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG COMPRIMIDO; NO_ACR
338297; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG COMPRIMIDO; NO_ACR
338297; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG COMPRIMIDO; NO_ACR
338297; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG COMPRIMIDO; NO_ACR
338297; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG COMPRIMIDO; NO_ACR
338297; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG COMPRIMIDO; NO_ACR
338297; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG COMPRIMIDO; NO_ACR
338297; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG COMPRIMIDO; NO_ACR
338297; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG COMPRIMIDO; NO_ACR
338297; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG COMPRIMIDO; NO_ACR
338297; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG COMPRIMIDO; NO_ACR
338297; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG COMPRIMIDO; NO_ACR
338297; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG COMPRIMIDO; NO_ACR
338297; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG COMPRIMIDO; NO_ACR
338297; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG COMPRIMIDO; NO_ACR
338297; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG COMPRIMIDO; NO_ACR
338297; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG COMPRIMIDO; NO_ACR
338297; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG COMPRIMIDO; NO_ACR
338297; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG COMPRIMIDO; NO_ACR
338297; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG COMPRIMIDO; NO_ACR
338297; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG COMPRIMIDO; NO_ACR
338297; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG COMPRIMIDO; NO_ACR
338297; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG COMPRIMIDO; NO_ACR
338297; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG COMPRIMIDO; NO_ACR
338297; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG COMPRIMIDO; NO_ACR
338298; VORICONAZOL; VORICONAZOL; VORICONAZOL; 200 MG. PO LIOFILO P/ INJETAVEL COMPRIMIDO; NO_ACR
340117; VARENICLINA TARTARATO; VARENICLINA TARTARATO; NOT FOUND; 0.5 MG COMPRIMIDO; NO_ACR
340117; VARENICLINA TARTARATO; VARENICLINA TARTARATO; NOT FOUND; 0.5 MG COMPRIMIDO; NO_ACR
340118; VARENICLINA TARTARATO; VARENICLINA TARTARATO; NOT FOUND; 1 MG COMPRIMIDO; NO_ACR
340118; VARENICLINA TARTARATO; VARENICLINA TARTARATO; NOT FOUND; 1 MG COMPRIMIDO; NO_ACR
340118; VARENICLINA TARTARATO; VARENICLINA TARTARATO; NOT FOUND; 1 MG COMPRIMIDO; NO_ACR
340118; VARENICLINA TARTARATO; VARENICLINA TARTARATO; NOT FOUND; 1 MG COMPRIMIDO; NO_ACR
340122; VARENICLINA TARTARATO; VARENICLINA TARTARATO; NOT FOUND; 0.5 MG + 1 MG. 11 + 154 UNIDADES COMPRIMIDO; NO_ACR
340122; VARENICLINA TARTARATO; VARENICLINA TARTARATO; NOT FOUND; 0.5 MG + 1 MG. 11 + 154 UNIDADES COMPRIMIDO; NO_ACR
342328; VARFARINA SÓDICA; VARFARINA SODICA; VARFARINA SODICA; 2 MG COMPRIMIDO; NO_ACR
356935; VENLAFAXINA; VENLAFAXINA; VENLAFAXINA; SAL CLORIDRATO. 37.5 MG. LIBERACAO CONTROLADA COMPRIMIDO; NO_ACR
356935; VENLAFAXINA; VENLAFAXINA; VENLAFAXINA; SAL CLORIDRATO. 37.5 MG. LIBERACAO CONTROLADA COMPRIMIDO; NO_ACR
356935; VENLAFAXINA; VENLAFAXINA; VENLAFAXINA; SAL CLORIDRATO. 37.5 MG. LIBERACAO CONTROLADA COMPRIMIDO; NO_ACR
362802; VILDAGLIPTINA; VILDAGLIPTINA; VILDAGLIPTINA; 50 MG COMPRIMIDO; NO_ACR
362802; VILDAGLIPTINA; VILDAGLIPTINA; VILDAGLIPTINA; 50 MG COMPRIMIDO; NO_ACR
362802; VILDAGLIPTINA; VILDAGLIPTINA; VILDAGLIPTINA; 50 MG COMPRIMIDO; NO_ACR
362802; VILDAGLIPTINA; VILDAGLIPTINA; VILDAGLIPTINA; 50 MG COMPRIMIDO; NO_ACR
362802; VILDAGLIPTINA; VILDAGLIPTINA; VILDAGLIPTINA; 50 MG COMPRIMIDO; NO_ACR
362802; VILDAGLIPTINA; VILDAGLIPTINA; VILDAGLIPTINA; 50 MG COMPRIMIDO; NO_ACR
362802; VILDAGLIPTINA; VILDAGLIPTINA; VILDAGLIPTINA; 50 MG COMPRIMIDO; NO_ACR
362802; VILDAGLIPTINA; VILDAGLIPTINA; VILDAGLIPTINA; 50 MG COMPRIMIDO; NO_ACR
362802; VILDAGLIPTINA; VILDAGLIPTINA; VILDAGLIPTINA; 50 MG COMPRIMIDO; NO_ACR
362802; VILDAGLIPTINA; VILDAGLIPTINA; VILDAGLIPTINA; 50 MG COMPRIMIDO; NO_ACR
362802; VILDAGLIPTINA; VILDAGLIPTINA; VILDAGLIPTINA; 50 MG COMPRIMIDO; NO_ACR
362802; VILDAGLIPTINA; VILDAGLIPTINA; VILDAGLIPTINA; 50 MG COMPRIMIDO; NO_ACR
362802; VILDAGLIPTINA; VILDAGLIPTINA; VILDAGLIPTINA; 50 MG COMPRIMIDO; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 COMPRIMIDO; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 COMPRIMIDO; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 COMPRIMIDO; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 COMPRIMIDO; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 COMPRIMIDO; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 COMPRIMIDO; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 COMPRIMIDO; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 COMPRIMIDO; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 COMPRIMIDO; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 COMPRIMIDO; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 COMPRIMIDO; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 COMPRIMIDO; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 COMPRIMIDO; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 COMPRIMIDO; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 COMPRIMIDO; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 COMPRIMIDO; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 COMPRIMIDO; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 COMPRIMIDO; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 COMPRIMIDO; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 COMPRIMIDO; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 COMPRIMIDO; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 COMPRIMIDO; NO_ACR
368499; VITAMINAS DO COMPLEXO B; VITAMINAS DO COMPLEXO B; NOT FOUND; B1.B2.B3.B5.B6 COMPRIMIDO; NO_ACR
370525; VALSARTANA; VALSARTANA; VALSARTANA; ASSOCIADO A HIDROCLOROTIAZIDA. 160 MG + 25 MG COMPRIMIDO; NO_ACR
370525; VALSARTANA; VALSARTANA; VALSARTANA; ASSOCIADO A HIDROCLOROTIAZIDA. 160 MG + 25 MG COMPRIMIDO; NO_ACR
376357; VALSARTANA; VALSARTANA; VALSARTANA; 40 MG COMPRIMIDO; NO_ACR
395162; VALSARTANA; VALSARTANA; VALSARTANA; ASSOCIADO A HIDROCLOROTIAZIDA. 320 MG + 25 MG COMPRIMIDO; NO_ACR
395162; VALSARTANA; VALSARTANA; VALSARTANA; ASSOCIADO A HIDROCLOROTIAZIDA. 320 MG + 25 MG COMPRIMIDO; NO_ACR
395162; VALSARTANA; VALSARTANA; VALSARTANA; ASSOCIADO A HIDROCLOROTIAZIDA. 320 MG + 25 MG COMPRIMIDO; NO_ACR
395910; VALSARTANA; VALSARTANA; VALSARTANA; ASSOCIADO A HIDROCLOROTIAZIDA. 320 MG + 12.5 MG COMPRIMIDO; NO_ACR
395910; VALSARTANA; VALSARTANA; VALSARTANA; ASSOCIADO A HIDROCLOROTIAZIDA. 320 MG + 12.5 MG COMPRIMIDO; NO_ACR
395910; VALSARTANA; VALSARTANA; VALSARTANA; ASSOCIADO A HIDROCLOROTIAZIDA. 320 MG + 12.5 MG COMPRIMIDO; NO_ACR
395910; VALSARTANA; VALSARTANA; VALSARTANA; ASSOCIADO A HIDROCLOROTIAZIDA. 320 MG + 12.5 MG COMPRIMIDO; NO_ACR
395910; VALSARTANA; VALSARTANA; VALSARTANA; ASSOCIADO A HIDROCLOROTIAZIDA. 320 MG + 12.5 MG COMPRIMIDO; NO_ACR
395910; VALSARTANA; VALSARTANA; VALSARTANA; ASSOCIADO A HIDROCLOROTIAZIDA. 320 MG + 12.5 MG COMPRIMIDO; NO_ACR
395910; VALSARTANA; VALSARTANA; VALSARTANA; ASSOCIADO A HIDROCLOROTIAZIDA. 320 MG + 12.5 MG COMPRIMIDO; NO_ACR
395910; VALSARTANA; VALSARTANA; VALSARTANA; ASSOCIADO A HIDROCLOROTIAZIDA. 320 MG + 12.5 MG COMPRIMIDO; NO_ACR
395910; VALSARTANA; VALSARTANA; VALSARTANA; ASSOCIADO A HIDROCLOROTIAZIDA. 320 MG + 12.5 MG COMPRIMIDO; NO_ACR
396557; VALSARTANA; VALSARTANA; VALSARTANA; ASSOCIADO A HIDROCLOROTIAZIDA. ANLODIPINO BESILATO. 160 MG + 12.5 MG + 5 MG COMPRIMIDO; NO_ACR
396557; VALSARTANA; VALSARTANA; VALSARTANA; ASSOCIADO A HIDROCLOROTIAZIDA. ANLODIPINO BESILATO. 160 MG + 12.5 MG + 5 MG COMPRIMIDO; NO_ACR
400436; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; ASSOCIADO AO ACIDO VALPROICO. 333 MG + 145 MG. LIBERACAO PROLONGADA COMPRIMIDO; NO_ACR
400436; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; ASSOCIADO AO ACIDO VALPROICO. 333 MG + 145 MG. LIBERACAO PROLONGADA COMPRIMIDO; NO_ACR
400436; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; ASSOCIADO AO ACIDO VALPROICO. 333 MG + 145 MG. LIBERACAO PROLONGADA COMPRIMIDO; NO_ACR
406975; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; 100 MG/ML. SOLUCAO INJETAVEL COMPRIMIDO; NO_ACR
407033; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; ASSOCIADO AO ACIDO VALPROICO. 199.8 MG + 87 MG COMPRIMIDO; NO_ACR
407033; VALPROATO DE SÓDIO; VALPROATO SODIO; VALPROATO SODIO; ASSOCIADO AO ACIDO VALPROICO. 199.8 MG + 87 MG COMPRIMIDO; NO_ACR
418793; VEMURAFENIBE; VEMURAFENIBE; VEMURAFENIBE; 240 MG COMPRIMIDO; NO_ACR
418793; VEMURAFENIBE; VEMURAFENIBE; VEMURAFENIBE; 240 MG COMPRIMIDO; NO_ACR
418793; VEMURAFENIBE; VEMURAFENIBE; VEMURAFENIBE; 240 MG COMPRIMIDO; NO_ACR
418793; VEMURAFENIBE; VEMURAFENIBE; VEMURAFENIBE; 240 MG COMPRIMIDO; NO_ACR
418793; VEMURAFENIBE; VEMURAFENIBE; VEMURAFENIBE; 240 MG COMPRIMIDO; NO_ACR
418793; VEMURAFENIBE; VEMURAFENIBE; VEMURAFENIBE; 240 MG COMPRIMIDO; NO_ACR
418793; VEMURAFENIBE; VEMURAFENIBE; VEMURAFENIBE; 240 MG COMPRIMIDO; NO_ACR
418793; VEMURAFENIBE; VEMURAFENIBE; VEMURAFENIBE; 240 MG COMPRIMIDO; NO_ACR
418793; VEMURAFENIBE; VEMURAFENIBE; VEMURAFENIBE; 240 MG COMPRIMIDO; NO_ACR
418793; VEMURAFENIBE; VEMURAFENIBE; VEMURAFENIBE; 240 MG COMPRIMIDO; NO_ACR
418793; VEMURAFENIBE; VEMURAFENIBE; VEMURAFENIBE; 240 MG COMPRIMIDO; NO_ACR
418793; VEMURAFENIBE; VEMURAFENIBE; VEMURAFENIBE; 240 MG COMPRIMIDO; NO_ACR
418793; VEMURAFENIBE; VEMURAFENIBE; VEMURAFENIBE; 240 MG COMPRIMIDO; NO_ACR
418793; VEMURAFENIBE; VEMURAFENIBE; VEMURAFENIBE; 240 MG COMPRIMIDO; NO_ACR
418793; VEMURAFENIBE; VEMURAFENIBE; VEMURAFENIBE; 240 MG COMPRIMIDO; NO_ACR
418793; VEMURAFENIBE; VEMURAFENIBE; VEMURAFENIBE; 240 MG COMPRIMIDO; NO_ACR
418793; VEMURAFENIBE; VEMURAFENIBE; VEMURAFENIBE; 240 MG COMPRIMIDO; NO_ACR
426091; VANDETANIBE; VANDETANIBE; VANDETANIBE; 300 MG COMPRIMIDO; NO_ACR
426091; VANDETANIBE; VANDETANIBE; VANDETANIBE; 300 MG COMPRIMIDO; NO_ACR
426091; VANDETANIBE; VANDETANIBE; VANDETANIBE; 300 MG COMPRIMIDO; NO_ACR
426091; VANDETANIBE; VANDETANIBE; VANDETANIBE; 300 MG COMPRIMIDO; NO_ACR
426091; VANDETANIBE; VANDETANIBE; VANDETANIBE; 300 MG COMPRIMIDO; NO_ACR
426091; VANDETANIBE; VANDETANIBE; VANDETANIBE; 300 MG COMPRIMIDO; NO_ACR
426091; VANDETANIBE; VANDETANIBE; VANDETANIBE; 300 MG COMPRIMIDO; NO_ACR
427485; VANDETANIBE; VANDETANIBE; VANDETANIBE; 100 MG COMPRIMIDO; NO_ACR
268540; VANCOMICINA CLORIDRATO; VANCOMICINA CLORIDRATO; NOT FOUND; 500 MG. INJETAVEL CONJUNTO; NO_ACR
276041; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ANTIGRIPAL. AQUOSA. 0.50 ML. INJETAVEL DOSE(S); NO_ACR
276041; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ANTIGRIPAL. AQUOSA. 0.50 ML. INJETAVEL DOSE(S); NO_ACR
276041; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ANTIGRIPAL. AQUOSA. 0.50 ML. INJETAVEL DOSE(S); NO_ACR
276041; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ANTIGRIPAL. AQUOSA. 0.50 ML. INJETAVEL DOSE(S); NO_ACR
276041; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ANTIGRIPAL. AQUOSA. 0.50 ML. INJETAVEL DOSE(S); NO_ACR
276041; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ANTIGRIPAL. AQUOSA. 0.50 ML. INJETAVEL DOSE(S); NO_ACR
276041; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ANTIGRIPAL. AQUOSA. 0.50 ML. INJETAVEL DOSE(S); NO_ACR
276041; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ANTIGRIPAL. AQUOSA. 0.50 ML. INJETAVEL DOSE(S); NO_ACR
276041; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ANTIGRIPAL. AQUOSA. 0.50 ML. INJETAVEL DOSE(S); NO_ACR
276041; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ANTIGRIPAL. AQUOSA. 0.50 ML. INJETAVEL DOSE(S); NO_ACR
276041; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ANTIGRIPAL. AQUOSA. 0.50 ML. INJETAVEL DOSE(S); NO_ACR
276041; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ANTIGRIPAL. AQUOSA. 0.50 ML. INJETAVEL DOSE(S); NO_ACR
276041; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ANTIGRIPAL. AQUOSA. 0.50 ML. INJETAVEL DOSE(S); NO_ACR
276041; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ANTIGRIPAL. AQUOSA. 0.50 ML. INJETAVEL DOSE(S); NO_ACR
276041; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ANTIGRIPAL. AQUOSA. 0.50 ML. INJETAVEL DOSE(S); NO_ACR
276041; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ANTIGRIPAL. AQUOSA. 0.50 ML. INJETAVEL DOSE(S); NO_ACR
276041; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ANTIGRIPAL. AQUOSA. 0.50 ML. INJETAVEL DOSE(S); NO_ACR
276041; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ANTIGRIPAL. AQUOSA. 0.50 ML. INJETAVEL DOSE(S); NO_ACR
276041; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ANTIGRIPAL. AQUOSA. 0.50 ML. INJETAVEL DOSE(S); NO_ACR
276041; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ANTIGRIPAL. AQUOSA. 0.50 ML. INJETAVEL DOSE(S); NO_ACR
276041; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ANTIGRIPAL. AQUOSA. 0.50 ML. INJETAVEL DOSE(S); NO_ACR
276041; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ANTIGRIPAL. AQUOSA. 0.50 ML. INJETAVEL DOSE(S); NO_ACR
276041; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ANTIGRIPAL. AQUOSA. 0.50 ML. INJETAVEL DOSE(S); NO_ACR
276041; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ANTIGRIPAL. AQUOSA. 0.50 ML. INJETAVEL DOSE(S); NO_ACR
276041; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ANTIGRIPAL. AQUOSA. 0.50 ML. INJETAVEL DOSE(S); NO_ACR
276041; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ANTIGRIPAL. AQUOSA. 0.50 ML. INJETAVEL DOSE(S); NO_ACR
276041; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ANTIGRIPAL. AQUOSA. 0.50 ML. INJETAVEL DOSE(S); NO_ACR
276041; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ANTIGRIPAL. AQUOSA. 0.50 ML. INJETAVEL DOSE(S); NO_ACR
276041; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ANTIGRIPAL. AQUOSA. 0.50 ML. INJETAVEL DOSE(S); NO_ACR
276041; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ANTIGRIPAL. AQUOSA. 0.50 ML. INJETAVEL DOSE(S); NO_ACR
276041; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ANTIGRIPAL. AQUOSA. 0.50 ML. INJETAVEL DOSE(S); NO_ACR
276041; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ANTIGRIPAL. AQUOSA. 0.50 ML. INJETAVEL DOSE(S); NO_ACR
276041; VACINA HUMANA; VACINA HUMANA; NOT FOUND; ANTIGRIPAL. AQUOSA. 0.50 ML. INJETAVEL DOSE(S); NO_ACR
