268097; TACROLIMO; TACROLIMO; TACROLIMO; 5 MG; NO_ACR; AMPOLA; 1.00 ML
292379; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO ORAL- GOTAS; NO_ACR; AMPOLA; 2.00 ML
292379; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO ORAL- GOTAS; NO_ACR; AMPOLA; 1.00 ML
292379; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO ORAL- GOTAS; NO_ACR; AMPOLA; 1.00 ML
292380; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 100 MG/ML. SOLUCAO ORAL- GOTAS; NO_ACR; AMPOLA; 2.00 ML
292380; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 100 MG/ML. SOLUCAO ORAL- GOTAS; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
292382; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 50 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 2.00 ML
306465; TROMETAMOL; TROMETAMOL; TROMETAMOL; SAL CETOROLACO. 30 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
306465; TROMETAMOL; TROMETAMOL; TROMETAMOL; SAL CETOROLACO. 30 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
306465; TROMETAMOL; TROMETAMOL; TROMETAMOL; SAL CETOROLACO. 30 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
306465; TROMETAMOL; TROMETAMOL; TROMETAMOL; SAL CETOROLACO. 30 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
306465; TROMETAMOL; TROMETAMOL; TROMETAMOL; SAL CETOROLACO. 30 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
306465; TROMETAMOL; TROMETAMOL; TROMETAMOL; SAL CETOROLACO. 30 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
306465; TROMETAMOL; TROMETAMOL; TROMETAMOL; SAL CETOROLACO. 30 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
306465; TROMETAMOL; TROMETAMOL; TROMETAMOL; SAL CETOROLACO. 30 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
306465; TROMETAMOL; TROMETAMOL; TROMETAMOL; SAL CETOROLACO. 30 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
306465; TROMETAMOL; TROMETAMOL; TROMETAMOL; SAL CETOROLACO. 30 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
306465; TROMETAMOL; TROMETAMOL; TROMETAMOL; SAL CETOROLACO. 30 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
306465; TROMETAMOL; TROMETAMOL; TROMETAMOL; SAL CETOROLACO. 30 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
306465; TROMETAMOL; TROMETAMOL; TROMETAMOL; SAL CETOROLACO. 30 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
306465; TROMETAMOL; TROMETAMOL; TROMETAMOL; SAL CETOROLACO. 30 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
306465; TROMETAMOL; TROMETAMOL; TROMETAMOL; SAL CETOROLACO. 30 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
306465; TROMETAMOL; TROMETAMOL; TROMETAMOL; SAL CETOROLACO. 30 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
306465; TROMETAMOL; TROMETAMOL; TROMETAMOL; SAL CETOROLACO. 30 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
306465; TROMETAMOL; TROMETAMOL; TROMETAMOL; SAL CETOROLACO. 30 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
306465; TROMETAMOL; TROMETAMOL; TROMETAMOL; SAL CETOROLACO. 30 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
306465; TROMETAMOL; TROMETAMOL; TROMETAMOL; SAL CETOROLACO. 30 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
306465; TROMETAMOL; TROMETAMOL; TROMETAMOL; SAL CETOROLACO. 30 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
306465; TROMETAMOL; TROMETAMOL; TROMETAMOL; SAL CETOROLACO. 30 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
306465; TROMETAMOL; TROMETAMOL; TROMETAMOL; SAL CETOROLACO. 30 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
306465; TROMETAMOL; TROMETAMOL; TROMETAMOL; SAL CETOROLACO. 30 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
306465; TROMETAMOL; TROMETAMOL; TROMETAMOL; SAL CETOROLACO. 30 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
306465; TROMETAMOL; TROMETAMOL; TROMETAMOL; SAL CETOROLACO. 30 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
306465; TROMETAMOL; TROMETAMOL; TROMETAMOL; SAL CETOROLACO. 30 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
306465; TROMETAMOL; TROMETAMOL; TROMETAMOL; SAL CETOROLACO. 30 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
306465; TROMETAMOL; TROMETAMOL; TROMETAMOL; SAL CETOROLACO. 30 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
306465; TROMETAMOL; TROMETAMOL; TROMETAMOL; SAL CETOROLACO. 30 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
306465; TROMETAMOL; TROMETAMOL; TROMETAMOL; SAL CETOROLACO. 30 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
306465; TROMETAMOL; TROMETAMOL; TROMETAMOL; SAL CETOROLACO. 30 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
306465; TROMETAMOL; TROMETAMOL; TROMETAMOL; SAL CETOROLACO. 30 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
306465; TROMETAMOL; TROMETAMOL; TROMETAMOL; SAL CETOROLACO. 30 MG/ML. SOLUCAO INJETAVEL; NO_ACR; AMPOLA; 1.00 ML
309441; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 100 MG; NO_ACR; AMPOLA; 2.00 ML
309441; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 100 MG; NO_ACR; AMPOLA; 2.00 ML
309441; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 100 MG; NO_ACR; AMPOLA; 1.00 ML
309441; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 100 MG; NO_ACR; AMPOLA; 1.00 ML
309441; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 100 MG; NO_ACR; AMPOLA; 2.00 ML
309441; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 100 MG; NO_ACR; AMPOLA; 2.00 ML
309441; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 100 MG; NO_ACR; AMPOLA; 2.00 ML
309441; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 100 MG; NO_ACR; AMPOLA; 2.00 ML
309441; TRAMADOL CLORIDRATO; TRAMADOL CLORIDRATO; NOT FOUND; 100 MG; NO_ACR; AMPOLA; 2.00 ML
